DEPTH,ROP,RPM,SWOB,TQA,HKLD,GRR
1141.348,,,,,,
1141.412,,,,,,
1141.476,47.725584,204.17,10.3645856545,9.26023658710347,88.7861705038,
1141.482,,,,,,
1141.549,,,,,,
1141.616,,,,,,
1141.628,47.99076,195.09,11.2536266997,9.53140017676975,88.3053625916,33.92
1141.68,,,,,,
1141.744,,,,,,
1141.781,47.012352,192.7,11.2354830049,9.11109661278701,87.7429080528,
1141.805,,,,,,
1141.869,,,,,,
1141.933,45.726096,192.76,11.2536266997,8.83993302312073,87.634045884,35.52
1141.997,,,,,,
1142.0,,,,,,
1142.061,,,,,,
1142.086,45.345096,192.42,11.3670247922,9.23312022813684,87.6612614262,
1142.125,,,,,,
1142.186,,,,,,
1142.238,46.549056,192.43,10.3373701123,8.71790940777091,88.1466052621,
1142.256,,,,,,
1142.329,,,,,,
1142.39,48.198024,192.77,9.661517481,8.98907299743719,89.0537900021,44.8
1142.4,,,,,,
1142.473,,,,,,
1142.543,51.124104,192.33,8.210021897,9.42293474090323,89.9201514288,
1142.549,,,,,,
1142.628,,,,,,
1142.695,54.89448,192.16,9.3530746694,9.40937656141992,90.0426213687,
1142.704,,,,,,
1142.787,,,,,,
1142.848,57.21096,192.47,9.933672903,9.45005109986986,89.2352269501,44.8
1142.866,,,,,,
1142.942,,,,,,
1143.0,56.415432,192.9,10.3464419597,9.6805401510862,88.5457665477,
1143.015,,,,,,
1143.091,,,,,,
1143.152,53.693568,192.19,10.0107836059,9.40937656141992,88.6183413269,
1143.165,,,,,,
1143.238,,,,,,
1143.305,53.699664,192.25,8.5638239456,9.15177115123695,89.2352269501,46.08
1143.317,,,,,,
1143.457,60.85332,192.19,9.1580299503,9.27379476658678,90.0017980554,
1143.509,,,,,,
1143.591,,,,,,
1143.61,65.202816,192.17,9.5934786255,9.12465479227033,89.3622328137,
1143.671,,,,,,
1143.753,,,,,,
1143.762,60.249816,192.26,9.6025504729,8.98907299743719,89.4257357455,
1143.835,,,,,,
1143.914,58.174128,192.28,10.2421157146,8.65011851035434,88.9902870703,40.32
1143.991,,,,,,
1144.0,,,,,,
1144.067,56.945784,192.15,10.5868459158,8.55521125397114,88.3960810656,
1144.07,,,,,,
1144.146,,,,,,
1144.219,55.540656,192.5,10.9270401933,9.12465479227033,88.1012460251,
1144.231,,,,,,
1144.298,,,,,,
1144.372,54.864,192.35,11.6618598327,9.15177115123695,87.5660070285,28.16
1144.381,,,,,,
1144.454,,,,,,
1144.524,52.904136,192.67,12.0700929657,9.39581838193661,86.7313970677,
1144.661,,,,,,
1144.676,50.1396,192.65,12.383071701,9.53140017676975,86.2959483925,
1144.725,,,,,,
1144.789,,,,,,
1144.829,47.993808,192.0,12.564508649,9.39581838193661,86.3367717058,
1144.856,,,,,,
1144.92,,,,,,
1144.981,46.591728,192.83,12.4238950143,9.6805401510862,86.3594513243,
1144.984,,,,,,
1144.999,,,,,,
1145.048,,,,,,
1145.112,,,,,,
1145.134,46.036992,192.67,12.0383414998,9.17888751020358,86.5091368064,
1145.179,,,,,,
1145.243,,,,,,
1145.286,46.122336,192.35,12.3966794721,9.38226020245329,86.4365620272,
1145.307,,,,,,
1145.371,,,,,,
1145.438,46.9392,192.33,12.6824426652,9.55851653573637,86.4365620272,16.64
1145.502,,,,,,
1145.591,46.951392,192.0,12.4919338698,10.019494638169,86.3957387139,
1145.64,,,,,,
1145.701,,,,,,
1145.743,46.113192,192.33,12.3876076247,9.80256376643603,86.2551250792,
1145.761,,,,,,
1145.825,,,,,,
1145.89,,,,,,
1145.896,45.698664,192.42,12.655227123,9.59919107418632,86.4410979509,
1145.957,,,,,,
1145.999,,,,,,
1146.018,,,,,,
1146.048,45.655992,192.5,12.2968891507,9.23312022813684,86.3231639347,
1146.082,,,,,,
1146.139,,,,,,
1146.2,45.09516,192.2,12.7051222837,8.98907299743719,86.3821309428,16.0
1146.203,,,,,,
1146.271,,,,,,
1146.335,,,,,,
1146.353,45.43044,192.58,11.9249434073,8.93484027950393,86.4909931116,
1146.399,,,,,,
1146.459,,,,,,
1146.505,46.229016,192.65,12.2107066004,8.79925848467079,86.6134630515,
1146.527,,,,,,
1146.594,,,,,,
1146.658,47.219616,192.3,12.1245240501,9.05686389485376,86.6179989752,
1146.661,,,,,,
1146.731,,,,,,
1146.795,,,,,,
1146.81,48.332136,192.0,12.1698832871,9.23312022813684,86.7631485336,
1146.862,,,,,,
1146.929,,,,,,
1146.962,48.383952,192.5,12.1698832871,9.4907256383198,86.817579618,17.28
1146.996,,,,,,
1146.999,,,,,,
1147.063,,,,,,
1147.115,48.393096,192.65,11.929479331,9.78900558695271,86.7087174492,
1147.13,,,,,,
1147.206,,,,,,
1147.267,48.682656,192.09,12.428430938,9.72121468953614,86.545424196,
1147.273,,,,,,
1147.331,,,,,,
1147.386,,,,,,
1147.42,44.064936,192.37,11.3352733263,8.89416574105399,86.8946903209,
1147.441,,,,,,
1147.551,,,,,,
1147.572,40.114728,192.15,11.6028928246,9.28735294607009,87.452608936,16.0
1147.66,,,,,,
1147.715,,,,,,
1147.724,39.614856,192.75,11.0404382858,8.70435122828759,87.407249699,
1147.77,,,,,,
1147.825,,,,,,
1147.877,39.462456,192.64,11.4940306558,8.9077239205373,87.4752885545,
1147.88,,,,,,
1147.935,,,,,,
1147.99,,,,,,
1147.999,,,,,,
1148.029,39.89832,192.78,10.88621688,8.92128210002062,87.6204381129,
1148.047,,,,,,
1148.102,,,,,,
1148.157,,,,,,
1148.182,39.709344,192.57,11.1629082257,9.04330571537044,87.5569351811,
1148.212,,,,,,
1148.267,,,,,,
1148.334,39.63924,192.71,11.6255724431,9.15177115123695,87.5161118678,16.64
1148.383,,,,,,
1148.438,,,,,,
1148.486,40.001952,192.33,11.1946596916,8.62300215138771,87.4752885545,
1148.496,,,,,,
1148.55,,,,,,
1148.605,,,,,,
1148.639,39.925752,192.96,11.4078481055,8.67723486932096,87.407249699,
1148.66,,,,,,
1148.718,,,,,,
1148.773,,,,,,
1148.791,40.120824,192.3,11.2400189286,8.79925848467079,87.4798244782,
1148.831,,,,,,
1148.886,,,,,,
1148.944,40.547544,192.0,11.3171296315,8.75858394622085,87.4888963256,
1148.998,,,,,,
1149.002,,,,,,
1149.056,,,,,,
1149.096,40.64508,192.96,11.3534170211,9.35514384348666,87.452608936,16.0
1149.111,,,,,,
1149.227,,,,,,
1149.248,41.291256,192.0,11.3262014789,9.53140017676975,87.4344652412,
1149.288,,,,,,
1149.343,,,,,,
1149.401,41.571672,192.73,11.3806325633,9.585632894703,87.4390011649,
1149.456,,,,,,
1149.514,,,,,,
1149.553,40.617648,192.68,11.3080577841,9.85679648436928,87.5387914863,
1149.565,,,,,,
1149.626,,,,,,
1149.684,,,,,,
1149.706,39.88308,192.59,11.3443451737,9.27379476658678,87.5206477915,15.36
1149.739,,,,,,
1149.849,,,,,,
1149.858,39.800784,192.0,11.3624888685,9.12465479227033,87.4662167071,
1149.904,,,,,,
1149.959,,,,,,
1150.001,,,,,,
1150.01,40.087296,192.37,11.5393898928,9.21956204865352,87.4253933938,
1150.016,,,,,,
1150.074,,,,,,
1150.129,,,,,,
1150.163,40.148256,192.61,11.1991956153,9.20600386917021,87.5025040967,
1150.184,,,,,,
1150.239,,,,,,
1150.294,,,,,,
1150.315,40.032432,192.44,11.1674441494,9.42293474090323,87.5478633337,
1150.352,,,,,,
1150.41,,,,,,
1150.465,,,,,,
1150.468,40.547544,192.7,11.2445548523,9.89747102281922,87.5977584944,16.0
1150.519,,,,,,
1150.58,,,,,,
1150.62,40.898064,192.74,11.2536266997,9.78900558695271,87.5297196389,
1150.641,,,,,,
1150.702,,,,,,
1150.751,,,,,,
1150.772,41.108376,192.65,11.2899140893,9.46360927935318,87.4117856227,
1150.812,,,,,,
1150.922,,,,,,
1150.925,40.571928,192.43,11.7344346119,9.0975384333037,87.5297196389,
1150.98,,,,,,
1151.001,,,,,,
1151.038,,,,,,
1151.077,40.306752,192.7,11.1402286072,9.0975384333037,87.4616807834,
1151.092,,,,,,
1151.15,,,,,,
1151.205,,,,,,
1151.23,40.611552,192.3,11.6800035275,9.16532933072027,87.4163215464,16.64
1151.26,,,,,,
1151.318,,,,,,
1151.373,,,,,,
1151.382,40.376856,192.3,10.9451838881,9.30091112555341,87.4344652412,
1151.428,,,,,,
1151.486,,,,,,
1151.534,40.163496,192.67,11.6346442905,9.80256376643603,87.4299293175,
1151.54,,,,,,
1151.595,,,,,,
1151.65,,,,,,
1151.687,39.998904,192.0,11.1674441494,9.63986561263626,87.5025040967,
1151.708,,,,,,
1151.76,,,,,,
1151.818,,,,,,
1151.839,40.078152,192.3,11.5121743506,9.43649292038655,87.4571448597,16.0
1151.873,,,,,,
1151.937,,,,,,
1151.992,40.1574,192.0,11.2853781656,9.21956204865352,87.3709623094,
1152.001,,,,,,
1152.046,,,,,,
1152.101,,,,,,
1152.144,39.447216,192.5,11.5892850535,9.42293474090323,87.4117856227,
1152.153,,,,,,
1152.208,,,,,,
1152.263,,,,,,
1152.296,39.148512,192.04,11.294450013,9.31446930503672,87.4934322493,
1152.315,,,,,,
1152.373,,,,,,
1152.449,39.282624,192.61,11.5802132061,9.42293474090323,87.4616807834,
1152.482,,,,,,
1152.589,,,,,,
1152.601,39.191184,192.43,11.0449742095,9.23312022813684,87.3936419279,15.36
1152.644,,,,,,
1152.702,,,,,,
1152.754,39.462456,192.7,11.4622791899,9.70765651005283,87.3482826909,
1152.808,,,,,,
1152.866,,,,,,
1152.906,39.82212,192.36,11.7298986882,9.70765651005283,87.225812751,
1152.918,,,,,,
1152.973,,,,,,
1153.0,,,,,,
1153.028,,,,,,
1153.058,39.386256,192.32,11.1311567598,9.32802748452004,87.271171988,
1153.083,,,,,,
1153.193,,,,,,
1153.211,39.404544,192.57,11.5393898928,9.28735294607009,87.2167409036,
1153.253,,,,,,
1153.308,,,,,,
1153.363,39.02964,192.64,11.7571142304,8.77214212570416,87.2666360643,19.2
1153.415,,,,,,
1153.467,,,,,,
1153.516,38.599872,192.79,11.5711413587,8.92128210002062,87.3528186146,
1153.522,,,,,,
1153.574,,,,,,
1153.628,,,,,,
1153.668,38.84676,192.66,11.9975181865,9.34158566400335,87.2802438354,
1153.683,,,,,,
1153.735,,,,,,
1153.79,,,,,,
1153.82,38.6334,192.43,11.6301083668,9.61274925366963,87.2983875302,
1153.842,,,,,,
1153.897,,,,,,
1153.951,,,,,,
1153.973,38.654736,192.28,11.2853781656,9.73477286901946,87.2348845984,
1154.0,,,,,,
1154.003,,,,,,
1154.055,,,,,,
1154.11,,,,,,
1154.125,38.215824,192.66,11.6165005957,9.43649292038655,87.2530282932,16.64
1154.162,,,,,,
1154.217,,,,,,
1154.268,,,,,,
1154.278,38.276784,192.61,11.7571142304,9.36870202296998,87.2212768273,
1154.326,,,,,,
1154.381,,,,,,
1154.43,38.383464,192.31,11.6936112986,9.39581838193661,87.1849894377,
1154.433,,,,,,
1154.488,,,,,,
1154.543,,,,,,
1154.582,38.319456,192.36,11.2536266997,9.43649292038655,87.2303486747,
1154.595,,,,,,
1154.646,,,,,,
1154.701,,,,,,
1154.735,37.99332,192.33,11.4169199529,10.0059364586857,87.2303486747,
1154.753,,,,,,
1154.808,,,,,,
1154.86,,,,,,
1154.887,38.118288,192.68,11.4214558766,9.78900558695271,87.2847797591,
1154.915,,,,,,
1155.0,,,,,,
1155.024,,,,,,
1155.04,39.050976,192.64,11.6074287483,9.59919107418632,87.135094277,
1155.076,,,,,,
1155.134,,,,,,
1155.186,,,,,,
1155.192,39.114984,192.71,11.3579529448,8.75858394622085,87.1668457429,16.0
1155.241,,,,,,
1155.293,,,,,,
1155.344,38.919912,192.64,11.4078481055,9.0026311769205,87.2394205221,
1155.347,,,,,,
1155.399,,,,,,
1155.454,,,,,,
1155.497,38.523672,192.48,11.3534170211,9.28735294607009,87.2802438354,
1155.512,,,,,,
1155.564,,,,,,
1155.61,,,,,,
1155.649,37.93236,192.24,11.4622791899,8.98907299743719,87.3437467672,
1155.667,,,,,,
1155.722,,,,,,
1155.802,38.481,192.75,11.2717703945,9.17888751020358,87.4253933938,
1155.829,,,,,,
1155.884,,,,,,
1155.936,,,,,,
1155.954,38.590728,192.38,11.4894947321,9.4907256383198,87.4752885545,
1155.988,,,,,,
1156.0,,,,,,
1156.042,,,,,,
1156.094,,,,,,
1156.106,37.822632,192.62,11.0359023621,9.62630743315294,87.6703332736,
1156.149,,,,,,
1156.201,,,,,,
1156.253,,,,,,
1156.259,38.075616,192.14,11.294450013,9.43649292038655,87.679405121,
1156.305,,,,,,
1156.362,,,,,,
1156.411,38.532816,192.79,11.3125937078,9.47716745883649,87.6113662655,17.28
1156.414,,,,,,
1156.466,,,,,,
1156.518,,,,,,
1156.564,37.920168,192.52,11.4668151136,9.23312022813684,87.5705429522,
1156.576,,,,,,
1156.631,,,,,,
1156.682,,,,,,
1156.716,37.804344,192.03,11.2264111575,9.43649292038655,87.5614711048,
1156.728,,,,,,
1156.789,,,,,,
1156.841,,,,,,
1156.868,38.438328,192.61,10.9088964985,9.85679648436928,87.5161118678,
1156.896,,,,,,
1156.945,,,,,,
1156.999,,,,,,
1157.021,38.026848,192.0,11.294450013,9.88391284333591,87.5796147996,
1157.051,,,,,,
1157.103,,,,,,
1157.173,37.73424,192.55,11.3035218604,9.40937656141992,87.6431177314,
1157.262,,,,,,
1157.313,,,,,,
1157.326,37.798248,192.41,11.430527724,9.27379476658678,87.6567255025,
1157.368,,,,,,
1157.42,,,,,,
1157.475,,,,,,
1157.478,38.011608,192.36,11.2626985471,8.62300215138771,87.5750788759,17.92
1157.527,,,,,,
1157.579,,,,,,
1157.63,38.334696,192.1,11.5529976639,8.71790940777091,87.4752885545,
1157.633,,,,,,
1157.688,,,,,,
1157.74,,,,,,
1157.783,38.285928,192.21,10.976935354,8.75858394622085,87.5342555626,
1157.792,,,,,,
1157.844,,,,,,
1157.905,,,,,,
1157.935,38.16096,192.25,11.3443451737,9.17888751020358,87.5115759441,
1157.957,,,,,,
1157.999,,,,,,
1158.011,,,,,,
1158.063,,,,,,
1158.088,38.45052,192.38,11.3942403344,9.80256376643603,87.4662167071,
1158.118,,,,,,
1158.225,,,,,,
1158.24,38.502336,192.68,11.3670247922,9.72121468953614,87.4662167071,
1158.277,,,,,,
1158.331,,,,,,
1158.383,,,,,,
1158.392,38.28288,192.59,11.5076384269,9.35514384348666,87.4117856227,
1158.435,,,,,,
1158.487,,,,,,
1158.539,,,,,,
1158.545,37.130736,192.73,10.8499294904,9.43649292038655,87.6385818077,16.64
1158.587,,,,,,
1158.642,,,,,,
1158.697,37.55136,192.14,11.3443451737,9.12465479227033,87.7338362054,
1158.752,,,,,,
1158.804,,,,,,
1158.85,38.365176,192.27,11.2989859367,9.54495835625306,87.5750788759,
1158.856,,,,,,
1158.904,,,,,,
1158.999,,,,,,
1159.002,36.83508,192.6,10.9996149725,9.97882009971911,87.7791954424,
1159.011,,,,,,
1159.06,,,,,,
1159.109,,,,,,
1159.154,36.094416,192.37,11.0404382858,10.2635418688687,87.8563061453,
1159.16,,,,,,
1159.209,,,,,,
1159.252,,,,,,
1159.304,,,,,,
1159.307,35.433,192.25,11.2445548523,9.8703546638526,87.8835216875,17.92
1159.356,,,,,,
1159.407,,,,,,
1159.456,,,,,,
1159.459,35.557968,192.27,11.2672344708,9.26023658710347,87.8971294586,
1159.505,,,,,,
1159.557,,,,,,
1159.612,37.066728,192.28,11.249090776,9.21956204865352,87.8472342979,
1159.615,,,,,,
1159.666,,,,,,
1159.764,38.249352,192.57,11.1311567598,9.57207471521969,87.5569351811,
1159.776,,,,,,
1159.828,,,,,,
1159.88,,,,,,
1159.916,38.35908,192.34,11.2672344708,9.32802748452004,87.5705429522,
1159.932,,,,,,
1159.993,,,,,,
1159.999,,,,,,
1160.038,,,,,,
1160.069,38.118288,192.34,11.3488810974,9.42293474090323,87.6113662655,16.64
1160.096,,,,,,
1160.154,,,,,,
1160.206,,,,,,
1160.221,38.743128,192.39,11.1855878442,9.50428381780312,87.6249740366,
1160.261,,,,,,
1160.316,,,,,,
1160.368,,,,,,
1160.374,38.919912,192.71,11.067653828,9.1924456896869,87.5932225707,
1160.422,,,,,,
1160.474,,,,,,
1160.526,38.011608,192.67,11.0812615991,9.15177115123695,87.724764358,
1160.575,,,,,,
1160.624,,,,,,
1160.672,,,,,,
1160.678,36.457128,192.35,10.8635372615,8.97551481795387,87.9606323904,
1160.721,,,,,,
1160.767,,,,,,
1160.816,,,,,,
1160.831,34.927032,192.63,10.8000343297,8.52809489500451,88.1193897199,
1160.864,,,,,,
1160.916,,,,,,
1160.968,,,,,,
1160.983,35.573208,192.45,10.8045702534,9.07042207433707,88.0468149407,16.64
1161.001,,,,,,
1161.02,,,,,,
1161.075,,,,,,
1161.133,,,,,,
1161.136,37.341048,192.66,11.0857975228,9.54495835625306,87.7746595187,
1161.184,,,,,,
1161.236,,,,,,
1161.288,37.859208,192.21,10.8998246511,9.97882009971911,87.7020847395,
1161.343,,,,,,
1161.395,,,,,,
1161.44,37.5666,192.47,10.8499294904,9.72121468953614,87.7429080528,
1161.443,,,,,,
1161.495,,,,,,
1161.547,,,,,,
1161.593,36.862512,192.33,11.0268305147,9.57207471521969,87.8789857638,
1161.596,,,,,,
1161.645,,,,,,
1161.745,36.289488,192.43,10.6911721609,9.66698197160289,87.99691978,
1161.8,,,,,,
1161.898,36.502848,192.67,11.4486714188,9.51784199728643,87.8426983742,17.28
1161.901,,,,,,
1161.946,,,,,,
1161.995,,,,,,
1162.001,,,,,,
1162.05,8.973312,192.87,4.4361333786,9.36870202296998,91.0677401249,
1162.074,,,,,,
1162.126,,,,,,
1162.154,,,,,,
1162.157,,,,,,
1162.202,7.235952,194.55,7.3164449281,8.77214212570416,92.8322144442,
1162.224,,,,,,
1162.279,,,,,,
1162.321,,,,,,
1162.355,17.431512,194.61,9.9744962163,8.52809489500451,90.809192474,
1162.358,,,,,,
1162.394,,,,,,
1162.431,,,,,,
1162.501,,,,,,
1162.507,27.602688,194.6,9.9608884452,9.15177115123695,89.7296426334,
1162.541,,,,,,
1162.577,,,,,,
1162.66,26.221944,194.63,9.8610981238,9.20600386917021,89.6525319305,17.92
1162.684,,,,,,
1162.721,,,,,,
1162.754,,,,,,
1162.791,,,,,,
1162.812,25.70988,194.23,9.8384185053,8.8128166641541,89.8022174126,
1162.824,,,,,,
1162.861,,,,,,
1162.897,,,,,,
1162.934,,,,,,
1162.964,25.167336,194.18,10.1015020799,8.94839845898724,89.7477863282,
1163.001,,,,,,
1163.035,,,,,,
1163.068,,,,,,
1163.105,,,,,,
1163.117,24.774144,194.58,9.9472806741,8.79925848467079,89.7432504045,
1163.138,,,,,,
1163.172,,,,,,
1163.208,,,,,,
1163.242,,,,,,
1163.269,24.588216,194.5,9.8248107342,9.17888751020358,89.7568581756,
1163.275,,,,,,
1163.309,,,,,,
1163.342,,,,,,
1163.382,,,,,,
1163.412,,,,,,
1163.422,24.90216,194.3,10.1015020799,9.69409833056952,89.7704659467,17.92
1163.446,,,,,,
1163.483,,,,,,
1163.55,,,,,,
1163.574,24.685752,194.56,9.888313666,9.30091112555341,89.7795377941,
1163.583,,,,,,
1163.62,,,,,,
1163.726,24.646128,194.23,10.0606787666,8.83993302312073,89.7114989386,
1163.763,,,,,,
1163.8,,,,,,
1163.833,,,,,,
1163.867,,,,,,
1163.879,25.11552,194.42,10.0516069192,9.0026311769205,89.5708853039,
1163.9,,,,,,
1163.937,,,,,,
1163.97,,,,,,
1164.001,,,,,,
1164.004,,,,,,
1164.031,25.185624,194.55,9.9881039874,9.27379476658678,89.7432504045,
1164.04,,,,,,
1164.074,,,,,,
1164.107,,,,,,
1164.144,,,,,,
1164.184,25.030176,194.59,9.9563525215,9.45005109986986,89.7704659467,
1164.217,,,,,,
1164.248,,,,,,
1164.284,,,,,,
1164.324,,,,,,
1164.336,25.444704,194.57,10.0606787666,8.97551481795387,89.8702562681,
1164.357,,,,,,
1164.394,,,,,,
1164.427,,,,,,
1164.464,,,,,,
1164.488,25.118568,194.6,9.6705893284,9.01618935640381,89.8838640392,15.36
1164.498,,,,,,
1164.534,,,,,,
1164.604,,,,,,
1164.641,25.234392,194.71,10.0606787666,9.15177115123695,89.9156155051,
1164.68,,,,,,
1164.793,39.42588,194.57,10.024391377,9.01618935640381,89.7387144808,
1164.946,157.477968,194.57,10.024391377,9.01618935640381,89.7387144808,
1165.0,,,,,,
1165.098,1466.859144,194.0,10.1287176221,9.16532933072027,89.6207804646,
1165.119,,,,,,
1165.168,,,,,,
1165.217,,,,,,
1165.25,,194.42,11.067653828,9.31446930503672,89.2306910264,
1165.266,,,,,,
1165.311,,,,,,
1165.36,,,,,,
1165.403,,194.45,11.2626985471,9.21956204865352,88.677308335,16.0
1165.409,,,,,,
1165.458,,,,,,
1165.506,,,,,,
1165.555,34.85388,194.59,11.2309470812,9.21956204865352,88.6001976321,
1165.607,,,,,,
1165.705,,,,,,
1165.708,34.817304,194.68,11.2763063182,8.82637484363742,88.5276228529,
1165.753,,,,,,
1165.802,,,,,,
1165.86,34.866072,194.91,11.3942403344,9.21956204865352,88.4459762263,
1165.9,,,,,,
1165.945,,,,,,
1165.994,,,,,,
1166.0,,,,,,
1166.012,34.826448,194.61,11.4713510373,9.50428381780312,88.4323684552,
1166.043,,,,,,
1166.092,,,,,,
1166.137,,,,,,
1166.165,34.603944,194.28,11.3987762581,9.7754474074694,88.4414403026,
1166.186,,,,,,
1166.229,,,,,,
1166.271,,,,,,
1166.317,33.518856,194.06,11.2082674627,9.27379476658678,88.5775180136,17.92
1166.32,,,,,,
1166.369,,,,,,
1166.418,,,,,,
1166.467,,,,,,
1166.47,33.64992,194.74,11.5167102743,9.02974753588713,88.4822636159,
1166.515,,,,,,
1166.622,34.390584,194.44,11.4985665795,9.16532933072027,88.359793676,
1166.652,,,,,,
1166.698,,,,,,
1166.744,,,,,,
1166.774,32.711136,194.43,10.8453935667,8.78570030518748,88.677308335,
1166.79,,,,,,
1166.838,,,,,,
1166.887,,,,,,
1166.927,33.064704,194.59,11.4214558766,9.31446930503672,88.5820539373,
1166.936,,,,,,
1166.985,,,,,,
1167.0,,,,,,
1167.03,,,,,,
1167.079,34.753296,194.42,11.1629082257,9.38226020245329,88.4142247604,
1167.128,,,,,,
1167.177,,,,,,
1167.226,,,,,,
1167.232,34.753296,194.47,11.5529976639,9.35514384348666,88.3688655234,15.36
1167.274,,,,,,
1167.32,,,,,,
1167.369,,,,,,
1167.384,34.789872,194.69,11.4713510373,8.79925848467079,88.314434439,
1167.418,,,,,,
1167.466,,,,,,
1167.515,,,,,,
1167.536,34.76244,194.45,11.6255724431,9.08398025382038,88.2736111257,
1167.564,,,,,,
1167.613,,,,,,
1167.658,,,,,,
1167.689,34.786824,194.5,11.3715607159,8.94839845898724,88.3507218286,
1167.713,,,,,,
1167.762,,,,,,
1167.841,34.80816,194.48,11.5756772824,9.82968012540265,88.4006169893,
1167.856,,,,,,
1167.905,,,,,,
1167.954,,,,,,
1167.994,34.83864,194.41,11.3125937078,9.70765651005283,88.3870092182,14.72
1168.0,,,,,,
1168.003,,,,,,
1168.052,,,,,,
1168.1,,,,,,
1168.146,34.85388,194.48,11.2626985471,9.93814556126917,88.4731917685,
1168.149,,,,,,
1168.195,,,,,,
1168.237,,,,,,
1168.283,,,,,,
1168.298,33.54324,194.41,10.7728187875,9.66698197160289,88.7272034957,
1168.329,,,,,,
1168.378,,,,,,
1168.426,,,,,,
1168.451,33.448752,194.22,11.0767256754,9.46360927935318,88.7861705038,
1168.472,,,,,,
1168.57,,,,,,
1168.603,34.674048,194.61,11.2354830049,9.32802748452004,88.5593743188,
1168.618,,,,,,
1168.67,,,,,,
1168.756,34.674048,194.31,11.385168487,9.08398025382038,88.4369043789,
1168.768,,,,,,
1168.814,,,,,,
1168.862,,,,,,
1168.908,34.247328,194.31,11.2808422419,9.4907256383198,88.3870092182,
1168.954,,,,,,
1168.999,,,,,,
1169.002,,,,,,
1169.048,,,,,,
1169.06,33.799272,194.3,11.294450013,9.36870202296998,88.5548383951,17.28
1169.094,,,,,,
1169.14,,,,,,
1169.188,,,,,,
1169.213,33.564576,195.0,11.2763063182,9.26023658710347,88.6092694795,
1169.234,,,,,,
1169.28,,,,,,
1169.326,,,,,,
1169.365,32.961072,194.76,11.0268305147,8.9077239205373,88.6546287165,
1169.368,,,,,,
1169.515,,,,,,
1169.518,33.625536,194.34,11.1356926835,8.94839845898724,88.677308335,
1169.56,,,,,,
1169.606,,,,,,
1169.652,,,,,,
1169.67,33.643824,194.24,10.6095255343,9.31446930503672,88.7952423512,
1169.697,,,,,,
1169.752,,,,,,
1169.798,,,,,,
1169.822,33.643824,194.48,11.0631179043,9.69409833056952,88.8360656645,
1169.847,,,,,,
1169.893,,,,,,
1169.975,33.988248,195.0,10.6004536869,10.1415182535189,88.8904967489,16.64
1169.984,,,,,,
1169.999,,,,,,
1170.033,,,,,,
1170.078,,,,,,
1170.127,33.168336,194.73,10.4689118996,9.74833104850277,88.9222482148,
1170.164,,,,,,
1170.209,,,,,,
1170.258,,,,,,
1170.28,33.037272,194.18,10.9270401933,9.38226020245329,89.0537900021,
1170.307,,,,,,
1170.356,,,,,,
1170.402,,,,,,
1170.432,33.317688,194.66,10.8272498719,9.50428381780312,88.7725627327,
1170.444,,,,,,
1170.487,,,,,,
1170.536,,,,,,
1170.581,,,,,,
1170.584,33.11652,194.21,10.9542557355,9.42293474090323,88.9086404437,
1170.63,,,,,,
1170.679,,,,,,
1170.725,,,,,,
1170.737,33.509712,194.19,11.1311567598,9.80256376643603,88.7544190379,
1170.779,,,,,,
1170.889,34.45764,194.75,11.1175489887,9.585632894703,88.6591646402,15.36
1170.917,,,,,,
1170.968,,,,,,
1170.999,,,,,,
1171.011,,,,,,
1171.042,33.592008,194.55,10.6185973817,9.53140017676975,88.7725627327,
1171.057,,,,,,
1171.106,,,,,,
1171.194,33.6804,194.03,10.9996149725,9.24667840762015,88.7861705038,
1171.203,,,,,,
1171.249,,,,,,
1171.295,,,,,,
1171.346,33.973008,194.24,10.9134324222,9.32802748452004,88.7816345801,
1171.389,,,,,,
1171.435,,,,,,
1171.484,,,,,,
1171.499,33.957768,194.0,10.8771450326,9.43649292038655,88.7090598009,
1171.535,,,,,,
1171.581,,,,,,
1171.627,,,,,,
1171.651,33.948624,194.0,10.8317857956,9.69409833056952,88.8814249015,
1171.676,,,,,,
1171.724,,,,,,
1171.767,,,,,,
1171.804,33.25368,194.7,10.7909624823,9.66698197160289,88.8814249015,16.0
1171.813,,,,,,
1171.858,,,,,,
1171.904,,,,,,
1171.947,,,,,,
1171.956,32.778192,194.47,10.8680731852,9.8703546638526,88.9857511466,
1171.996,,,,,,
1171.999,,,,,,
1172.084,,,,,,
1172.108,32.500824,194.38,10.9587916592,9.0975384333037,88.9539996807,
1172.13,,,,,,
1172.175,,,,,,
1172.261,32.729424,194.24,11.0041508962,9.26023658710347,88.7907064275,
1172.267,,,,,,
1172.31,,,,,,
1172.355,,,,,,
1172.398,,,,,,
1172.413,32.47644,194.71,11.2672344708,9.11109661278701,88.6863801824,
1172.444,,,,,,
1172.489,,,,,,
1172.535,,,,,,
1172.566,32.433768,194.12,11.0540460569,9.45005109986986,88.6364850217,
1172.581,,,,,,
1172.63,,,,,,
1172.672,,,,,,
1172.718,32.18688,194.51,10.8227139482,9.61274925366963,88.6954520298,
1172.764,,,,,,
1172.816,,,,,,
1172.867,,,,,,
1172.87,33.820608,194.73,11.4985665795,9.63986561263626,88.5230869292,17.92
1172.919,,,,,,
1172.971,,,,,,
1173.001,,,,,,
1173.023,36.816792,194.72,11.475886961,9.26023658710347,88.223715965,
1173.075,,,,,,
