DEPTH,GR,RT,RHOB,NPHI,PEF
2877.9,4.3957,1.9994,,,
2878.0,4.182,2.0604,,,
2878.1,5.3018,2.0975,,,
2878.2,4.5876,2.1494,,,
2878.3,5.4913,2.235,,,
2878.4,5.8606,2.3505,,,
2878.5,6.5548,2.4947,,,
2878.6,6.346,2.6163,,,
2878.7,6.4925,2.6933,,,
2878.8,5.0101,2.7392,,,
2878.9,4.5306,2.8045,,,
2879.0,5.7547,2.8742,,,
2879.1,5.7418,2.9354,,,
2879.2,5.0992,2.9272,,,
2879.3,4.9996,2.8831,,,
2879.4,4.1072,2.8371,,,
2879.5,3.7835,2.8169,,,
2879.6,4.2772,2.823,,,
2879.7,4.8618,2.828,,,
2879.8,5.2407,2.8791,,,
2879.9,4.2578,2.9114,,,
2880.0,4.2239,2.9466,,,
2880.1,4.0803,3.0124,,,
2880.2,3.9086,3.1145,,,
2880.3,4.1744,3.1839,,,
2880.4,3.6636,3.2143,,,
2880.5,3.5144,3.2224,,,
2880.6,2.6211,3.2486,,,
2880.7,2.808,3.3475,,,
2880.8,2.9559,3.4461,,,
2880.9,3.1149,3.5092,,,
2881.0,5.1758,3.5361,,,
2881.1,4.5917,3.5132,,,
2881.2,5.1607,3.4601,,,
2881.3,4.727,3.4307,,,
2881.4,5.1269,3.3658,,,
2881.5,5.5265,3.3137,,,
2881.6,4.2573,3.275,,,
2881.7,3.4881,3.1768,,,
2881.8,3.5577,3.153,,,
2881.9,3.3535,3.1874,,,
2882.0,3.311,3.2116,,,
2882.1,4.8029,3.2167,,,
2882.2,5.5132,3.1901,,,
2882.3,5.7483,3.0315,,,
2882.4,4.9117,2.8311,,,
2882.5,4.9682,2.687,,,
2882.6,5.1587,2.6057,,,
2882.7,4.701,2.5727,,,
2882.8,3.7408,2.5273,,,
2882.9,3.8205,2.4863,,,
2883.0,3.9303,2.4354,,,
2883.1,3.5858,2.3664,,,
2883.2,3.7922,2.328,,,
2883.3,4.0006,2.315,,,
2883.4,4.9071,2.2977,,,
2883.5,4.8292,2.27,,,
2883.6,4.6101,2.2172,,,
2883.7,4.9311,2.1552,,,
2883.8,3.4811,2.1219,,,
2883.9,3.3333,2.1502,,,
2884.0,4.6315,2.1811,,,
2884.1,5.3297,2.1757,,,
2884.2,4.346,2.1213,,,
2884.3,4.0494,2.0562,,,
2884.4,3.7037,2.0331,,,
2884.5,5.3994,1.9925,,,
2884.6,5.7599,1.9583,,,
2884.7,6.4564,1.8997,,,
2884.8,5.6283,1.8193,,,
2884.9,4.383,1.7318,,,
2885.0,4.8648,1.6553,,,
2885.1,3.8932,1.6227,,,
2885.2,2.8849,1.6102,,,
2885.3,2.7296,1.6054,,,
2885.4,4.0008,1.6464,,,
2885.5,4.1671,1.7408,,,
2885.6,4.4533,1.8169,,,
2885.7,4.8784,1.9048,,,
2885.8,4.5885,2.0293,,,
2885.9,4.978,2.1667,,,
2886.0,5.0425,2.2213,,,
2886.1,4.9691,2.2232,,,
2886.2,3.9121,2.2114,,,
2886.3,2.7856,2.2112,,,
2886.4,3.6095,2.1807,,,
2886.5,2.4872,2.1373,,,
2886.6,2.0963,2.1051,,,
2886.7,2.6984,2.0967,,,
2886.8,3.5247,2.1284,,,
2886.9,3.4482,2.2492,,,
2887.0,3.0037,2.4139,,,
2887.1,3.129,2.5307,,,
2887.2,4.3515,2.6188,,,
2887.3,5.6751,2.7015,,,
2887.4,4.9538,2.7698,,,
2887.5,4.8408,2.8469,,,
2887.6,5.7252,2.901,,,
2887.7,5.9373,2.9544,,,
2887.8,4.7099,3.0073,,,
2887.9,4.6257,3.0637,,,
2888.0,5.6683,3.0937,,,
2888.1,5.6489,3.1234,,,
2888.2,4.6343,3.1504,,,
2888.3,3.8905,3.1814,,,
2888.4,4.0458,3.2237,,,
2888.5,4.0433,3.3344,,,
2888.6,4.4885,3.4945,,,
2888.7,4.9172,3.5643,,,
2888.8,5.0283,3.6334,,,
2888.9,5.1485,3.7389,,,
2889.0,4.2301,3.8715,,,
2889.1,4.5127,4.0227,,,
2889.2,3.9336,4.135,,,
2889.3,3.8657,4.2229,,,
2889.4,4.967,4.3931,,,
2889.5,5.9693,4.4741,,,
2889.6,7.2002,4.4712,,,
2889.7,5.9504,4.4742,,,
2889.8,5.4873,4.4838,,,
2889.9,5.4268,4.5169,,,
2890.0,5.1392,4.5514,,,
2890.1,5.7911,4.6363,,,
2890.2,5.3658,4.7076,,,
2890.3,5.3336,4.7387,,,
2890.4,5.8028,4.9223,,,
2890.5,6.3582,5.1225,,,
2890.6,5.2907,5.2383,,,
2890.7,5.1536,5.243,,,
2890.8,4.7534,5.2448,,,
2890.9,4.7086,5.2465,,,
2891.0,5.8687,5.2168,,,
2891.1,5.848,5.1784,,,
2891.2,5.8852,5.1453,,,
2891.3,4.0716,5.0578,,,
2891.4,2.8338,4.9349,,,
2891.5,3.3863,4.7856,,,
2891.6,5.1973,4.5535,,,
2891.7,6.9097,4.4113,,,
2891.8,7.6762,4.2896,,,
2891.9,7.956,4.1707,,,
2892.0,7.5424,4.1637,,,
2892.1,6.9566,4.2635,,,
2892.2,7.2044,4.2976,,,
2892.3,7.1468,4.3126,,,
2892.4,7.1831,4.3112,,,
2892.5,6.5605,4.3058,,,
2892.6,5.9969,4.3174,,,
2892.7,6.2443,4.3221,,,
2892.8,6.7027,4.2961,,,
2892.9,6.6533,4.2992,,,
2893.0,6.8835,4.2577,,,
2893.1,7.0442,4.2201,,,
2893.2,7.438,4.1668,,,
2893.3,5.2233,4.1471,,,
2893.4,4.4028,4.1021,,,
2893.5,5.5881,4.058,,,
2893.6,7.1616,4.0481,,,
2893.7,7.7996,4.0678,,,
2893.8,7.992,4.112,,,
2893.9,8.0916,4.212,,,
2894.0,6.2725,4.3054,,,
2894.1,4.4904,4.4705,,,
2894.2,3.7236,4.599,,,
2894.3,4.4565,4.5769,,,
2894.4,5.5452,4.5519,,,
2894.5,6.7004,4.4959,,,
2894.6,7.0496,4.3632,,,
2894.7,6.2885,4.247,,,
2894.8,6.0805,4.1986,,,
2894.9,4.2567,4.2033,,,
2895.0,4.2107,4.2248,,,
2895.1,4.0364,4.2669,,,
2895.2,4.3254,4.3723,,,
2895.3,3.6594,4.5189,,,
2895.4,5.1423,4.8479,,,
2895.5,6.4812,5.2846,,,
2895.6,7.0227,5.6392,,,
2895.7,8.033,6.1422,,,
2895.8,8.1277,6.5702,,,
2895.9,7.4539,6.9865,,,
2896.0,7.4056,7.7377,,,
2896.1,7.7575,8.2581,,,
2896.2,8.3892,8.4104,,,
2896.3,8.0397,8.6358,,,
2896.4,5.614,9.0631,,,
2896.5,5.1993,9.2249,,,
2896.6,6.6332,9.3564,,,
2896.7,6.4575,9.6348,,,
2896.8,6.1061,9.8597,,,
2896.9,5.6115,10.3374,,,
2897.0,6.0787,10.4412,,,
2897.1,5.4311,10.4369,,,
2897.2,5.6764,10.597,,,
2897.3,6.0434,10.5127,,,
2897.4,6.5904,10.6027,,,
2897.5,5.8294,10.858,,,
2897.6,6.6775,10.4574,,,
2897.7,7.6884,9.462,,,
2897.8,10.2774,8.4372,,,
2897.9,11.4807,8.0656,,,
2898.0,11.3896,7.7304,,,
2898.1,9.873,7.1649,,,
2898.2,9.7154,6.4867,,,
2898.3,10.3732,5.6708,,,
2898.4,11.2486,4.3557,,,
2898.5,12.9828,3.3146,,,
2898.6,11.4384,2.876,,,
2898.7,9.1361,2.6625,,,
2898.8,8.6614,2.6222,,,
2898.9,8.4198,2.6308,,,
2899.0,9.2182,2.7652,,,
2899.1,8.8532,2.8769,,,
2899.2,9.1908,2.9806,,,
2899.3,8.8115,3.0128,,,
2899.4,8.871,2.9945,,,
2899.5,10.6146,2.8799,,,
2899.6,10.7875,2.7783,,,
2899.7,9.7459,2.7552,,,
2899.8,8.5876,2.7413,,,
2899.9,7.2725,2.7283,,,
2900.0,6.5146,2.7251,,,
2900.1,7.288,2.7593,,,
2900.2,9.0982,2.8382,,,
2900.3,8.6285,2.9169,,,
2900.4,9.5056,2.9695,,,
2900.5,9.1082,3.0896,,,
2900.6,8.4976,3.2105,,,
2900.7,10.3792,3.3019,,,
2900.8,12.1275,3.2874,,,
2900.9,10.0476,3.1179,,,
2901.0,9.1664,2.8308,,,
2901.1,9.8667,2.5974,,,
2901.2,7.9466,2.4944,,,
2901.3,6.6426,2.5063,,,
2901.4,5.9097,2.576,,,
2901.5,6.1202,2.6942,,,
2901.6,5.738,2.8433,,,
2901.7,5.6217,3.0163,,,
2901.8,5.6638,3.0641,,,
2901.9,6.0021,3.1562,,,
2902.0,6.582,3.341,,,
2902.1,7.7591,3.483,,,
2902.2,7.6738,3.6226,,,
2902.3,6.846,3.6906,,,
2902.4,5.8611,3.7048,,,
2902.5,7.5417,3.7949,,,
2902.6,9.7172,3.8846,,,
2902.7,10.4657,3.8935,,,
2902.8,10.9057,3.9016,,,
2902.9,10.3197,3.8015,,,
2903.0,10.5401,3.8081,,,
2903.1,10.5284,3.8481,,,
2903.2,8.8798,3.8036,,,
2903.3,7.7802,3.7929,,,
2903.4,9.3883,3.7797,,,
2903.5,9.5456,3.7383,,,
2903.6,11.2393,3.6802,,,
2903.7,9.6553,3.5974,,,
2903.8,8.4996,3.5078,,,
2903.9,9.7472,3.3262,,,
2904.0,9.7171,3.1057,,,
2904.1,8.9754,2.9959,,,
2904.2,9.9647,2.8466,,,
2904.3,11.1587,2.646,,,
2904.4,9.8244,2.4358,,,
2904.5,8.8824,2.3337,,,
2904.6,8.0008,2.2947,,,
2904.7,8.6626,2.2167,,,
2904.8,9.2647,2.0823,,,
2904.9,8.9944,2.0497,,,
2905.0,10.5622,2.0987,,,
2905.1,10.8575,2.219,,,
2905.2,11.5043,2.3434,,,
2905.3,11.0308,2.3906,,,
2905.4,10.5018,2.4737,,,
2905.5,10.5014,2.662,,,
2905.6,11.3901,2.8376,,,
2905.7,10.3555,2.9228,,,
2905.8,10.4031,2.9625,,,
2905.9,11.1737,3.0184,,,
2906.0,11.3277,3.1371,,,
2906.1,10.9764,3.1954,,,
2906.2,10.9104,3.262,,,
2906.3,11.1711,3.3449,,,
2906.4,10.7622,3.3977,,,
2906.5,12.3132,3.4402,,,
2906.6,11.3729,3.4946,,,
2906.7,9.1449,3.5787,,,
2906.8,8.7736,3.6192,,,
2906.9,9.0932,3.6445,,,
2907.0,8.6618,3.6668,,,
2907.1,9.0393,3.6724,,,
2907.2,9.8842,3.694,,,
2907.3,10.9982,3.5598,,,
2907.4,11.2655,3.407,,,
2907.5,12.1786,3.2696,,,
2907.6,12.9851,3.165,,,
2907.7,12.7839,3.0695,,,
2907.8,12.7159,2.9282,,,
2907.9,13.2063,2.7523,,,
2908.0,11.8291,2.6124,,,
2908.1,10.9466,2.5263,,,
2908.2,9.6394,2.5268,,,
2908.3,6.7142,2.535,,,
2908.4,5.8942,2.4399,,,
2908.5,6.5384,2.3311,,,
2908.6,8.1405,2.2828,,,
2908.7,8.49,2.2918,,,
2908.8,8.8179,2.3549,,,
2908.9,10.6605,2.4511,,,
2909.0,11.7729,2.5106,,,
2909.1,11.203,2.561,,,
2909.2,13.2933,2.6257,,,
2909.3,13.6952,2.6923,,,
2909.4,13.4425,2.7355,,,
2909.5,12.8745,2.7737,,,
2909.6,10.4291,2.8014,,,
2909.7,11.8842,2.8381,,,
2909.8,11.0192,2.9769,,,
2909.9,11.3257,3.1644,,,
2910.0,11.2346,3.2398,,,
2910.1,11.4859,3.358,,,
2910.2,11.1056,3.5505,,,
2910.3,10.9032,3.8031,,,
2910.4,7.8217,4.0359,,,
2910.5,6.7335,4.273,,,
2910.6,7.8274,4.4828,,,
2910.7,6.8941,4.6943,,,
2910.8,5.3037,4.9415,,,
2910.9,5.3867,5.008,,,
2911.0,7.899,5.0078,,,
2911.1,8.4295,4.9717,,,
2911.2,9.2818,4.9578,,,
2911.3,9.8262,4.9173,,,
2911.4,9.718,4.884,,,
2911.5,10.168,4.8909,,,
2911.6,9.8539,4.9145,,,
2911.7,9.2032,4.9723,,,
2911.8,9.2115,4.9112,,,
2911.9,10.2051,4.731,,,
2912.0,10.0991,4.7168,,,
2912.1,9.6854,5.096,,,
2912.2,9.5918,5.3967,,,
2912.3,9.5663,5.657,,,
2912.4,8.5196,5.719,,,
2912.5,7.6208,5.6051,,,
2912.6,8.5015,5.4983,,,
2912.7,8.9801,5.3556,,,
2912.8,9.2895,5.2471,,,
2912.9,11.0324,5.0461,,,
2913.0,10.8547,5.1128,,,
2913.1,9.6284,5.2678,,,
2913.2,9.9472,5.6452,,,
2913.3,9.0208,6.3012,,,
2913.4,8.1315,6.7128,,,
2913.5,7.5991,6.9621,,,
2913.6,7.8775,7.0333,,,
2913.7,8.4394,7.1701,,,
2913.8,7.869,7.272,,,
2913.9,7.8095,7.2324,,,
2914.0,8.0288,7.1919,,,
2914.1,7.12,7.4127,,,
2914.2,7.5623,7.5158,,,
2914.3,8.0254,7.8159,,,
2914.4,8.66,8.1568,,,
2914.5,7.8483,8.4658,,,
2914.6,6.9194,8.9116,,,
2914.7,6.2117,9.3296,,,
2914.8,6.9679,9.3371,,,
2914.9,6.5866,9.4849,,,
2915.0,6.4477,10.1302,,,
2915.1,6.6727,10.2802,,,
2915.2,7.955,10.2122,,,
2915.3,7.7513,10.5575,,,
2915.4,7.862,10.7808,,,
2915.5,6.7304,10.8388,,,
2915.6,4.9445,10.9995,,,
2915.7,5.2657,11.1334,,,
2915.8,7.0027,10.9698,,,
2915.9,7.7983,10.7668,,,
2916.0,8.1875,10.4429,,,
2916.1,9.4493,10.0907,,,
2916.2,9.1444,9.7259,,,
2916.3,8.0215,9.366,,,
2916.4,7.7159,9.0775,,,
2916.5,8.3471,8.4598,,,
2916.6,9.6031,7.8312,,,
2916.7,11.0131,7.6155,,,
2916.8,9.8063,7.7499,,,
2916.9,8.7168,8.0792,,,
2917.0,7.5948,8.0876,,,
2917.1,7.2894,7.8233,,,
2917.2,7.8557,7.5867,,,
2917.3,8.1109,7.3351,,,
2917.4,9.5797,6.5856,,,
2917.5,10.698,5.7851,,,
2917.6,12.7576,4.9827,,,
2917.7,12.9587,4.7637,,,
2917.8,9.3946,4.8694,,,
2917.9,8.7557,5.1646,,,
2918.0,9.6073,5.2578,,,
2918.1,10.219,5.1145,,,
2918.2,9.8654,5.1016,,,
2918.3,9.4791,5.1795,,,
2918.4,10.0487,5.5957,,,
2918.5,10.8909,6.2571,,,
2918.6,10.9483,6.2938,,,
2918.7,9.4628,6.344,,,
2918.8,8.3695,6.8132,,,
2918.9,8.9162,7.3325,,,
2919.0,8.1922,7.588,,,
2919.1,8.8691,7.5243,,,
2919.2,10.5527,7.1579,,,
2919.3,11.882,6.3478,,,
2919.4,12.9542,5.9594,,,
2919.5,13.8458,5.7442,,,
2919.6,12.7743,5.8922,,,
2919.7,10.1277,6.3457,,,
2919.8,8.9784,6.5184,,,
2919.9,8.4182,6.2089,,,
2920.0,9.6414,5.9173,,,
2920.1,9.5348,5.8076,,,
2920.2,10.3533,6.0804,,,
2920.3,9.8144,6.4325,,,
2920.4,7.7507,6.6926,,,
2920.5,6.8042,7.1523,,,
2920.6,5.5792,7.557,,,
2920.7,6.2499,7.7424,,,
2920.8,6.3181,7.9618,,,
2920.9,5.7467,8.0573,,,
2921.0,6.1439,8.1054,,,
2921.1,6.5805,8.078,,,
2921.2,6.5706,7.9882,,,
2921.3,7.1441,7.8109,,,
2921.4,7.2029,7.6292,,,
2921.5,6.9972,7.3642,,,
2921.6,8.3843,7.1171,,,
2921.7,9.8229,6.861,,,
2921.8,9.4144,6.6005,,,
2921.9,9.9141,6.4346,,,
2922.0,9.8915,6.4154,,,
2922.1,9.5409,6.3817,,,
2922.2,10.4541,6.1957,,,
2922.3,9.082,5.9905,,,
2922.4,8.8544,6.0074,,,
2922.5,8.4653,6.1601,,,
2922.6,7.5897,6.4814,,,
2922.7,7.388,6.4224,,,
2922.8,8.4401,6.0987,,,
2922.9,9.3485,6.0058,,,
2923.0,8.8372,6.253,,,
2923.1,8.9745,6.3319,,,
2923.2,9.2116,6.1699,,,
2923.3,9.3442,6.1294,,,
2923.4,8.4934,6.0601,,,
2923.5,9.0745,5.9294,,,
2923.6,10.9516,5.9511,,,
2923.7,12.9843,6.0046,,,
2923.8,13.1453,6.0829,,,
2923.9,11.6285,6.1609,,,
2924.0,10.1124,6.2063,,,
2924.1,8.7198,6.2405,,,
2924.2,9.1722,6.3215,,,
2924.3,9.0253,6.4496,,,
2924.4,9.4808,6.6043,,,
2924.5,8.0486,6.7553,,,
2924.6,6.7658,6.8407,,,
2924.7,6.4354,6.9174,,,
2924.8,6.6228,6.9017,,,
2924.9,6.927,6.8731,,,
2925.0,6.2866,6.7881,,,
2925.1,7.5562,6.6459,,,
2925.2,8.1351,6.5329,,,
2925.3,8.8613,6.4375,,,
2925.4,9.2971,6.2987,,,
2925.5,9.6437,6.1268,,,
2925.6,8.4862,6.0265,,,
2925.7,7.4071,5.9483,,,
2925.8,9.6307,5.9174,,,
2925.9,8.9278,5.8115,,,
2926.0,8.3751,5.6409,,,
2926.1,9.182,5.4818,,,
2926.2,10.0481,5.2963,,,
2926.3,9.853,5.1478,,,
2926.4,10.0305,4.9169,,,
2926.5,9.5843,4.5796,,,
2926.6,9.0991,4.3065,,,
2926.7,9.9231,4.2191,,,
2926.8,10.2507,4.1972,,,
2926.9,10.7362,4.0932,,,
2927.0,9.8806,3.5119,,,
2927.1,9.0284,3.1006,,,
2927.2,10.0918,2.8441,,,
2927.3,10.3378,2.6873,,,
2927.4,10.0411,2.6545,,,
2927.5,9.9536,2.8979,,,
2927.6,8.5676,3.3957,,,
2927.7,8.8615,3.5677,,,
2927.8,9.7615,3.5258,,,
2927.9,8.6368,3.6355,,,
2928.0,8.6162,3.9115,,,
2928.1,9.4783,4.0629,,,
2928.2,9.6543,4.4074,,,
2928.3,9.3834,4.7101,,,
2928.4,9.4427,4.8807,,,
2928.5,11.1721,4.9743,,,
2928.6,11.298,5.0988,,,
2928.7,9.9958,5.2226,,,
2928.8,9.5369,5.2271,,,
2928.9,9.7976,5.2079,,,
2929.0,10.5967,5.2093,,,
2929.1,9.143,5.1541,,,
2929.2,9.3355,5.0277,,,
2929.3,8.5095,4.8924,,,
2929.4,8.5133,4.9059,,,
2929.5,9.6539,4.9412,,,
2929.6,10.9284,4.9632,,,
2929.7,11.0401,4.9525,,,
2929.8,10.8025,4.8714,,,
2929.9,11.0362,4.7421,,,
2930.0,10.1868,4.7295,,,
2930.1,10.5589,4.8063,,,
2930.2,9.7359,4.7585,,,
2930.3,9.9669,4.7974,,,
2930.4,9.8991,5.0231,,,
2930.5,9.5493,4.9447,,,
2930.6,9.1345,4.8393,,,
2930.7,9.4418,4.8401,,,
2930.8,9.0011,4.8407,,,
2930.9,8.5975,4.7882,,,
2931.0,10.3315,4.6994,,,
2931.1,10.2493,4.6101,,,
2931.2,11.236,4.426,,,
2931.3,10.7734,4.3631,,,
2931.4,9.8848,4.4393,,,
2931.5,10.6075,4.848,,,
2931.6,9.8716,4.9305,,,
2931.7,9.2919,4.9767,,,
2931.8,8.7358,4.9355,,,
2931.9,10.542,4.826,,,
2932.0,10.2673,4.7944,,,
2932.1,10.224,4.9166,,,
2932.2,11.1714,4.984,,,
2932.3,11.4863,5.0069,,,
2932.4,10.3367,5.0922,,,
2932.5,10.2609,5.2161,,,
2932.6,10.0751,5.3451,,,
2932.7,9.3056,5.393,,,
2932.8,8.6128,5.3988,,,
2932.9,9.5111,5.403,,,
2933.0,7.8995,5.312,,,
2933.1,6.378,5.2506,,,
2933.2,6.6054,5.2841,,,
2933.3,7.4177,5.2876,,,
2933.4,10.1696,5.2378,,,
2933.5,10.5162,5.2972,,,
2933.6,10.9368,5.2897,,,
2933.7,11.6285,5.2844,,,
2933.8,12.8835,5.3328,,,
2933.9,12.4224,5.5485,,,
2934.0,12.0407,5.7573,,,
2934.1,10.5211,5.9436,,,
2934.2,10.3588,6.0651,,,
2934.3,9.6909,6.2267,,,
2934.4,10.575,6.3833,,,
2934.5,10.1569,6.4488,,,
2934.6,9.4665,6.4842,,,
2934.7,9.3946,6.4611,,,
2934.8,9.031,6.435,,,
2934.9,8.7474,6.4922,,,
2935.0,9.548,6.5128,,,
2935.1,9.6647,6.531,,,
2935.2,8.7637,6.552,,,
2935.3,9.0437,6.5953,,,
2935.4,8.4956,6.6362,,,
2935.5,8.7578,6.6653,,,
2935.6,7.9757,6.6439,,,
2935.7,7.8103,6.6306,,,
2935.8,8.549,6.6107,,,
2935.9,10.7656,6.5963,,,
2936.0,9.6538,6.5906,,,
2936.1,9.2723,6.5304,,,
2936.2,8.8886,6.4576,,,
2936.3,10.2411,6.2755,,,
2936.4,10.0646,5.9831,,,
2936.5,9.4004,5.9184,,,
2936.6,9.7231,5.9558,,,
2936.7,9.8194,5.8865,,,
2936.8,10.0924,5.8281,,,
2936.9,11.5336,5.7471,,,
2937.0,10.533,5.6856,,,
2937.1,10.3137,5.6442,,,
2937.2,11.5008,5.6618,,,
2937.3,10.8915,5.8107,,,
2937.4,9.3132,6.055,,,
2937.5,8.8906,6.1048,,,
2937.6,8.7463,6.226,,,
2937.7,7.4939,6.3326,,,
2937.8,7.1684,6.275,,,
2937.9,7.5007,6.2514,,,
2938.0,7.8308,6.1599,,,
2938.1,8.0755,6.0619,,,
2938.2,8.8446,6.0953,,,
2938.3,8.4285,5.848,,,
2938.4,10.0851,5.5205,,,
2938.5,10.6789,5.3868,,,
2938.6,11.2622,5.3349,,,
2938.7,11.9465,5.2911,,,
2938.8,11.5416,5.2189,,,
2938.9,10.9723,5.1841,,,
2939.0,10.849,5.2068,,,
2939.1,10.4463,5.3183,,,
2939.2,9.1948,5.349,,,
2939.3,8.6712,5.4126,,,
2939.4,8.4029,5.4321,,,
2939.5,8.8522,5.4404,,,
2939.6,8.4131,5.5369,,,
2939.7,8.2913,5.744,,,
2939.8,7.7864,5.8669,,,
2939.9,6.8647,5.6768,,,
2940.0,7.5028,5.5775,,,
2940.1,7.6938,5.487,,,
2940.2,7.6491,5.4496,,,
2940.3,10.3279,5.4372,,,
2940.4,11.3842,5.4879,,,
2940.5,9.694,5.5771,,,
2940.6,9.1682,5.7317,,,
2940.7,9.8873,5.9219,,,
2940.8,8.7907,6.1581,,,
2940.9,7.7154,6.2774,,,
2941.0,7.7489,6.4313,,,
2941.1,8.299,6.5028,,,
2941.2,7.8418,6.5675,,,
2941.3,8.4216,6.58,,,
2941.4,9.0761,6.6818,,,
2941.5,8.2899,6.7246,,,
2941.6,7.5638,6.7067,,,
2941.7,8.1613,6.8489,,,
2941.8,8.058,6.8979,,,
2941.9,7.5729,6.7147,,,
2942.0,7.5049,6.8445,,,
2942.1,6.9887,7.0586,,,
2942.2,7.5705,6.8561,,,
2942.3,11.0196,6.3236,,,
2942.4,10.1452,6.0909,,,
2942.5,10.2082,6.2346,,,
2942.6,10.5492,6.1784,,,
2942.7,9.4285,5.9924,,,
2942.8,8.8152,5.9521,,,
2942.9,9.5272,6.0803,,,
2943.0,8.058,6.0804,,,
2943.1,6.8501,6.4353,,,
2943.2,7.3091,6.7248,,,
2943.3,7.7113,6.7333,,,
2943.4,7.4204,6.6835,,,
2943.5,6.5416,6.9829,,,
2943.6,5.7821,7.1664,,,
2943.7,6.3605,7.1612,,,
2943.8,7.0224,6.8421,,,
2943.9,7.6065,6.8796,,,
2944.0,7.2269,6.9129,,,
2944.1,7.0213,6.8687,,,
2944.2,6.6536,6.9509,,,
2944.3,7.6259,7.0521,,,
2944.4,6.496,7.1674,,,
2944.5,6.293,7.3141,,,
2944.6,6.6296,7.5951,,,
2944.7,7.3104,7.6253,,,
2944.8,6.8221,7.2742,,,
2944.9,7.1671,7.7804,,,
2945.0,7.533,8.1267,,,
2945.1,7.7879,8.2924,,,
2945.2,6.9288,8.4289,,,
2945.3,6.6619,8.5425,,,
2945.4,5.6533,8.7535,,,
2945.5,5.9468,8.8685,,,
2945.6,6.3143,9.1026,,,
2945.7,6.8287,9.3371,,,
2945.8,5.2732,9.4891,,,
2945.9,4.8149,9.6812,,,
2946.0,5.2481,9.6996,,,
2946.1,5.1677,9.585,,,
2946.2,3.5749,9.4509,,,
2946.3,4.2845,9.5207,,,
2946.4,4.5573,9.5714,,,
2946.5,4.1142,9.522,,,
2946.6,5.2197,9.1027,,,
2946.7,6.0559,8.7133,,,
2946.8,6.4601,8.8932,,,
2946.9,6.4308,8.9104,,,
2947.0,6.089,8.5227,,,
2947.1,6.3666,8.1598,,,
2947.2,5.7733,7.8343,,,
2947.3,5.8135,7.6806,,,
2947.4,6.1693,7.6645,,,
2947.5,6.8122,7.7249,,,
2947.6,7.0255,7.8488,,,
2947.7,6.0008,7.6799,,,
2947.8,4.919,7.4324,,,
2947.9,6.349,7.66,,,
2948.0,7.0673,8.0431,,,
2948.1,6.6992,8.1038,,,
2948.2,6.8933,7.5619,,,
2948.3,6.34,7.3135,,,
2948.4,5.342,7.5013,,,
2948.5,5.2168,7.5368,,,
2948.6,5.9132,7.1186,,,
2948.7,7.4675,6.6608,,,
2948.8,7.4163,6.6047,,,
2948.9,6.8834,6.6728,,,
2949.0,6.5628,6.5769,,,
2949.1,6.3849,6.4323,,,
2949.2,7.2304,6.2869,,,
2949.3,7.9562,6.1151,,,
2949.4,8.2009,6.0248,,,
2949.5,7.2203,6.0456,,,
2949.6,6.0728,6.0674,,,
2949.7,5.6928,6.2306,,,
2949.8,5.6484,6.3828,,,
2949.9,5.9469,6.3671,,,
2950.0,6.6072,6.261,,,
2950.1,6.2518,6.1629,,,
2950.2,6.3576,6.1434,,,
2950.3,7.0548,6.2178,,,
2950.4,7.7066,6.1674,,,
2950.5,7.5819,6.1012,,,
2950.6,8.4257,6.0377,,,
2950.7,9.2806,5.9185,,,
2950.8,9.935,5.7702,,,
2950.9,10.4407,5.6335,,,
2951.0,10.0695,5.6091,,,
2951.1,8.8522,5.6454,,,
2951.2,8.0594,5.842,,,
2951.3,8.0143,5.867,,,
2951.4,8.2009,5.8647,,,
2951.5,7.6375,5.8443,,,
2951.6,7.1759,5.741,,,
2951.7,7.8829,5.4174,,,
2951.8,7.7156,5.0241,,,
2951.9,8.2346,4.8492,,,
2952.0,8.739,4.6148,,,
2952.1,8.7341,4.2321,,,
2952.2,8.5387,3.767,,,
2952.3,8.2682,3.5212,,,
2952.4,7.8202,3.3932,,,
2952.5,5.8609,3.3283,,,
2952.6,6.0397,3.2609,,,
2952.7,6.9559,3.0679,,,
2952.8,6.13,2.8306,,,
2952.9,7.7536,2.7048,,,
2953.0,8.9823,2.5609,,,
2953.1,9.1766,2.4145,,,
2953.2,8.9297,2.1878,,,
2953.3,9.3042,1.9896,,,
2953.4,8.6704,1.9911,,,
2953.5,8.4718,2.0803,,,
2953.6,8.3771,2.1813,,,
2953.7,7.2833,2.2909,,,
2953.8,6.9639,2.3259,,,
2953.9,6.8139,2.4929,,,
2954.0,7.0529,2.6951,,,
2954.1,7.6763,2.7019,,,
2954.2,9.0077,2.6318,,,
2954.3,8.2618,2.6259,,,
2954.4,7.1979,2.7623,,,
2954.5,6.5458,2.9777,,,
2954.6,8.2338,3.1611,,,
2954.7,7.6648,3.2473,,,
2954.8,7.2197,3.2968,,,
2954.9,6.2574,3.4622,,,
2955.0,4.7178,3.587,,,
2955.1,5.3861,3.6394,,,
2955.2,6.5786,3.7039,,,
2955.3,8.4065,3.7433,,,
2955.4,7.53,3.7713,,,
2955.5,7.5285,3.7235,,,
2955.6,6.4951,3.5858,,,
2955.7,5.5909,3.4663,,,
2955.8,5.8394,3.331,,,
2955.9,5.5244,3.1219,,,
2956.0,5.7627,2.9696,,,
2956.1,7.0276,2.8785,,,
2956.2,7.081,2.8197,,,
