DEPTH,GR,RT,RHOB,NPHI,DTS
3444.3,43.773,3.516,2.585,0.136,125.16
3444.4,40.802,3.387,2.581,0.127,120.265
3444.5,38.431,3.395,2.579,0.119,118.388
3444.6,39.361,3.657,2.581,0.106,118.39
3444.7,37.576,4.057,2.588,0.094,120.005
3444.8,34.769,4.082,2.596,0.089,124.572
3444.9,32.244,4.167,2.602,0.088,128.724
3445.0,30.401,4.239,2.603,0.091,132.466
3445.1,29.861,4.317,2.601,0.096,134.741
3445.2,31.563,4.129,2.6,0.102,136.757
3445.3,33.632,4.024,2.601,0.11,138.5
3445.4,36.683,3.841,2.602,0.121,139.706
3445.5,39.339,3.515,2.603,0.126,140.807
3445.6,41.941,3.33,2.6,0.132,141.813
3445.7,42.892,3.137,2.594,0.135,142.102
3445.8,41.533,3.083,2.586,0.136,142.53
3445.9,38.692,3.065,2.58,0.136,143.376
3446.0,35.918,3.128,2.58,0.135,144.342
3446.1,37.058,3.267,2.583,0.134,145.374
3446.2,37.862,3.185,2.587,0.134,146.501
3446.3,38.905,3.027,2.586,0.135,147.055
3446.4,39.898,3.131,2.58,0.136,147.065
3446.5,39.484,3.145,2.572,0.139,145.989
3446.6,39.6,3.105,2.567,0.142,143.985
3446.7,41.153,3.002,2.566,0.142,141.692
3446.8,40.523,2.863,2.569,0.139,139.542
3446.9,37.237,2.821,2.574,0.133,138.313
3447.0,35.382,2.869,2.581,0.127,137.685
3447.1,31.88,3.233,2.589,0.122,138.009
3447.2,31.182,3.662,2.597,0.12,138.332
3447.3,31.496,3.736,2.602,0.125,138.606
3447.4,32.973,3.359,2.604,0.13,138.534
3447.5,36.292,3.262,2.601,0.136,138.077
3447.6,38.876,3.196,2.595,0.143,137.347
3447.7,41.185,3.138,2.589,0.143,136.478
3447.8,40.329,3.075,2.583,0.139,135.726
3447.9,39.667,3.11,2.581,0.136,135.091
3448.0,37.122,3.248,2.582,0.127,135.204
3448.1,34.511,3.336,2.584,0.12,135.525
3448.2,32.06,3.569,2.586,0.116,136.055
3448.3,31.467,3.82,2.585,0.117,136.805
3448.4,31.409,3.571,2.583,0.118,137.579
3448.5,30.218,3.263,2.58,0.119,138.376
3448.6,29.93,3.289,2.58,0.119,139.59
3448.7,30.931,3.477,2.581,0.122,141.106
3448.8,33.484,3.592,2.581,0.127,143.022
3448.9,36.672,3.552,2.58,0.134,144.78
3449.0,40.385,3.306,2.575,0.143,146.274
3449.1,44.514,3.004,2.567,0.153,147.326
3449.2,45.115,2.641,2.558,0.162,147.61
3449.3,46.822,2.401,2.548,0.164,147.577
3449.4,47.296,2.426,2.542,0.168,147.18
3449.5,47.678,2.508,2.538,0.166,146.765
3449.6,45.502,2.542,2.539,0.163,146.128
3449.7,45.005,2.473,2.542,0.159,144.874
3449.8,44.955,2.391,2.546,0.157,143.631
3449.9,42.671,2.391,2.546,0.156,142.412
3450.0,43.593,2.49,2.544,0.157,141.268
3450.1,43.191,2.545,2.542,0.157,141.72
3450.2,42.033,2.598,2.543,0.157,143.004
3450.3,42.592,2.565,2.543,0.154,144.821
3450.4,41.91,2.549,2.543,0.151,146.553
3450.5,40.443,2.589,2.54,0.149,148.134
3450.6,40.405,2.628,2.537,0.149,148.931
3450.7,40.364,2.668,2.533,0.149,149.277
3450.8,39.529,2.761,2.534,0.15,149.291
3450.9,39.841,2.762,2.537,0.152,149.013
3451.0,40.245,2.678,2.541,0.154,148.359
3451.1,41.749,2.651,2.545,0.159,147.382
3451.2,42.485,2.646,2.547,0.156,146.111
3451.3,42.257,2.636,2.547,0.156,144.799
3451.4,42.441,2.603,2.544,0.154,143.444
3451.5,41.069,2.608,2.542,0.151,142.174
3451.6,38.302,2.637,2.543,0.148,141.176
3451.7,38.011,2.747,2.55,0.144,140.512
3451.8,38.224,2.862,2.559,0.14,139.889
3451.9,38.193,2.965,2.563,0.137,139.516
3452.0,36.707,3.013,2.564,0.135,139.513
3452.1,37.188,3.042,2.564,0.136,140.102
3452.2,36.426,3.071,2.566,0.136,140.618
3452.3,38.316,3.096,2.567,0.137,140.843
3452.4,35.753,3.12,2.566,0.138,141.099
3452.5,33.656,3.17,2.566,0.135,141.19
3452.6,35.342,3.195,2.567,0.138,140.885
3452.7,34.356,3.213,2.571,0.135,140.875
3452.8,36.217,3.224,2.575,0.139,141.33
3452.9,36.657,3.196,2.577,0.14,142.898
3453.0,36.499,3.155,2.575,0.142,144.435
3453.1,36.282,3.094,2.572,0.144,145.858
3453.2,34.955,3.03,2.568,0.145,146.89
3453.3,37.542,2.987,2.564,0.147,147.585
3453.4,39.815,2.956,2.562,0.149,148.161
3453.5,41.582,2.927,2.56,0.152,148.926
3453.6,41.353,2.935,2.559,0.154,148.973
3453.7,43.432,2.891,2.56,0.155,148.598
3453.8,43.409,2.769,2.561,0.155,148.138
3453.9,42.427,2.734,2.562,0.155,147.424
3454.0,42.114,2.831,2.563,0.156,146.601
3454.1,43.491,2.874,2.563,0.154,146.836
3454.2,42.569,2.878,2.563,0.158,147.206
3454.3,42.512,2.884,2.561,0.158,147.687
3454.4,43.347,2.881,2.56,0.158,147.934
3454.5,43.9,2.914,2.56,0.158,147.861
3454.6,44.086,2.901,2.56,0.158,147.458
3454.7,45.177,2.89,2.56,0.157,147.32
3454.8,43.923,2.9,2.559,0.157,147.208
3454.9,43.748,2.9,2.557,0.156,147.117
3455.0,44.814,2.875,2.555,0.153,146.627
3455.1,43.697,2.778,2.552,0.157,146.274
3455.2,41.785,2.773,2.55,0.157,146.184
3455.3,41.469,2.776,2.549,0.158,145.421
3455.4,42.537,2.818,2.55,0.158,144.809
3455.5,40.693,2.816,2.552,0.157,144.668
3455.6,41.687,2.764,2.554,0.156,143.664
3455.7,39.28,2.74,2.557,0.156,142.667
3455.8,40.133,2.732,2.558,0.154,142.122
3455.9,42.112,2.73,2.559,0.152,141.878
3456.0,43.064,2.73,2.56,0.15,141.822
3456.1,42.775,2.743,2.561,0.148,142.072
3456.2,42.5,2.779,2.562,0.147,142.371
3456.3,41.429,2.896,2.562,0.146,142.65
3456.4,39.912,2.934,2.562,0.147,142.782
3456.5,38.508,2.971,2.563,0.148,143.276
3456.6,38.04,2.956,2.566,0.149,143.862
3456.7,37.492,2.942,2.569,0.151,144.018
3456.8,36.714,2.963,2.57,0.153,144.212
3456.9,37.359,2.953,2.569,0.155,144.298
3457.0,39.507,2.887,2.565,0.155,143.311
3457.1,40.096,2.864,2.561,0.15,142.505
3457.2,41.528,2.889,2.556,0.148,141.798
3457.3,40.742,2.898,2.555,0.149,140.642
3457.4,41.832,2.875,2.556,0.148,139.743
3457.5,41.599,2.8,2.559,0.146,139.053
3457.6,40.677,2.796,2.56,0.144,137.246
3457.7,40.015,2.859,2.56,0.139,136.483
3457.8,38.973,3.022,2.561,0.138,136.819
3457.9,36.905,3.156,2.562,0.138,137.477
3458.0,37.346,3.187,2.562,0.142,138.389
3458.1,37.114,3.2,2.559,0.143,139.609
3458.2,37.521,3.143,2.557,0.144,140.338
3458.3,37.141,3.051,2.556,0.145,140.91
3458.4,36.747,3.031,2.556,0.144,141.308
3458.5,37.901,3.066,2.556,0.14,141.912
3458.6,38.689,3.099,2.557,0.139,142.473
3458.7,36.53,3.087,2.558,0.138,142.89
3458.8,37.046,3.064,2.559,0.139,143.163
3458.9,37.899,3.072,2.56,0.14,143.419
3459.0,37.771,3.086,2.562,0.143,143.71
3459.1,40.422,3.07,2.564,0.145,144.232
3459.2,39.928,3.078,2.564,0.149,144.7
3459.3,40.28,3.067,2.564,0.153,144.794
3459.4,43.871,3.013,2.562,0.155,144.884
3459.5,41.959,2.993,2.561,0.156,144.776
3459.6,44.445,2.957,2.559,0.156,143.883
3459.7,45.397,2.915,2.557,0.155,143.298
3459.8,44.761,2.957,2.557,0.154,142.767
3459.9,44.771,3.001,2.557,0.153,141.715
3460.0,43.021,3.008,2.556,0.153,141.844
3460.1,43.175,2.98,2.554,0.152,142.752
3460.2,42.838,2.918,2.549,0.154,144.313
3460.3,41.493,2.9,2.544,0.154,145.994
3460.4,38.263,2.895,2.541,0.152,147.764
3460.5,40.597,2.943,2.539,0.156,149.562
3460.6,44.56,2.977,2.537,0.164,151.144
3460.7,44.964,2.985,2.535,0.17,152.526
3460.8,48.208,2.833,2.532,0.174,153.512
3460.9,49.467,2.582,2.528,0.173,154.571
3461.0,52.114,2.466,2.526,0.175,155.712
3461.1,53.98,2.491,2.526,0.177,156.807
3461.2,53.249,2.498,2.527,0.181,158.093
3461.3,53.798,2.501,2.529,0.185,159.629
3461.4,51.544,2.45,2.53,0.189,159.985
3461.5,51.584,2.354,2.531,0.191,159.898
3461.6,50.693,2.307,2.531,0.193,159.291
3461.7,52.964,2.279,2.529,0.194,158.204
3461.8,56.428,2.228,2.525,0.195,157.466
3461.9,58.119,2.191,2.521,0.195,157.555
3462.0,57.859,2.142,2.519,0.195,157.968
3462.1,56.105,2.147,2.519,0.194,158.207
3462.2,56.632,2.131,2.518,0.193,157.844
3462.3,52.258,2.11,2.516,0.194,156.26
3462.4,53.846,2.136,2.514,0.194,154.263
3462.5,55.143,2.152,2.514,0.194,152.137
3462.6,54.854,2.143,2.515,0.191,150.453
3462.7,54.395,2.144,2.516,0.187,149.134
3462.8,52.603,2.146,2.518,0.185,148.611
3462.9,52.636,2.205,2.519,0.187,148.444
3463.0,51.955,2.243,2.52,0.187,148.5
3463.1,51.722,2.222,2.522,0.186,148.838
3463.2,52.712,2.246,2.526,0.185,149.187
3463.3,52.632,2.24,2.529,0.184,149.531
3463.4,50.612,2.33,2.53,0.184,149.78
3463.5,50.2,2.409,2.53,0.184,149.717
3463.6,50.762,2.411,2.528,0.184,149.408
3463.7,48.707,2.344,2.526,0.183,148.795
3463.8,48.709,2.291,2.525,0.181,148.047
3463.9,49.703,2.293,2.524,0.18,147.182
3464.0,47.631,2.334,2.523,0.176,147.075
3464.1,46.58,2.412,2.523,0.178,147.659
3464.2,47.378,2.452,2.525,0.177,148.994
3464.3,47.531,2.477,2.528,0.177,150.928
3464.4,46.904,2.435,2.532,0.173,152.833
3464.5,48.876,2.436,2.534,0.173,154.661
3464.6,49.216,2.485,2.534,0.174,155.667
3464.7,48.733,2.479,2.533,0.178,156.738
3464.8,48.843,2.483,2.532,0.181,158.052
3464.9,49.302,2.451,2.531,0.185,159.416
3465.0,47.949,2.36,2.53,0.19,160.773
3465.1,49.835,2.327,2.526,0.19,162.097
3465.2,52.184,2.245,2.522,0.192,162.778
3465.3,52.349,2.21,2.518,0.191,163.131
3465.4,51.84,2.189,2.516,0.19,163.043
3465.5,52.622,2.151,2.516,0.189,162.799
3465.6,52.841,2.189,2.517,0.187,162.396
3465.7,52.655,2.257,2.518,0.189,161.643
3465.8,53.293,2.256,2.519,0.189,160.92
3465.9,53.51,2.236,2.521,0.188,160.238
3466.0,54.443,2.235,2.524,0.185,159.684
3466.1,54.121,2.241,2.528,0.184,159.831
3466.2,54.26,2.271,2.531,0.184,160.407
3466.3,54.356,2.336,2.533,0.185,161.454
3466.4,53.546,2.433,2.532,0.188,162.874
3466.5,53.42,2.559,2.532,0.191,164.495
3466.6,55.332,2.625,2.531,0.194,165.843
3466.7,57.081,2.575,2.529,0.197,166.798
3466.8,57.557,2.382,2.526,0.198,167.429
3466.9,55.561,2.179,2.522,0.199,167.504
3467.0,56.333,2.142,2.52,0.199,167.552
3467.1,55.516,2.195,2.519,0.199,167.576
3467.2,54.01,2.208,2.518,0.199,168.052
3467.3,54.554,2.237,2.518,0.198,168.797
3467.4,54.903,2.238,2.517,0.197,169.837
3467.5,53.299,2.195,2.516,0.2,170.658
3467.6,53.286,2.158,2.512,0.202,171.315
3467.7,55.873,2.14,2.508,0.204,171.764
3467.8,58.455,2.095,2.504,0.207,171.505
3467.9,58.265,2.087,2.502,0.209,171.257
3468.0,57.941,2.067,2.502,0.209,171.151
3468.1,59.259,2.065,2.503,0.21,171.452
3468.2,59.756,2.075,2.504,0.212,171.906
3468.3,58.994,2.112,2.504,0.214,172.527
3468.4,59.717,2.072,2.503,0.216,173.119
3468.5,60.851,2.052,2.502,0.215,173.652
3468.6,62.33,1.982,2.503,0.214,174.056
3468.7,63.134,1.884,2.503,0.214,174.958
3468.8,62.636,1.955,2.504,0.214,175.726
3468.9,62.381,2.039,2.504,0.216,175.544
3469.0,61.683,2.118,2.505,0.217,173.601
3469.1,59.982,2.113,2.507,0.218,170.425
3469.2,59.408,2.108,2.507,0.218,165.009
3469.3,62.856,2.127,2.507,0.215,159.375
3469.4,64.903,2.068,2.507,0.209,153.876
3469.5,65.293,1.978,2.508,0.201,149.902
3469.6,64.185,1.974,2.512,0.193,147.055
3469.7,60.681,2.098,2.518,0.188,145.034
3469.8,58.982,2.389,2.525,0.186,144.222
3469.9,58.135,2.735,2.53,0.187,144.024
3470.0,56.98,2.859,2.534,0.189,144.361
3470.1,55.89,2.673,2.535,0.192,146.205
3470.2,55.706,2.367,2.532,0.198,147.946
3470.3,56.45,2.206,2.527,0.199,149.597
3470.4,58.364,2.176,2.521,0.202,150.591
3470.5,59.032,2.19,2.517,0.203,150.752
3470.6,59.157,2.228,2.515,0.203,149.973
3470.7,59.588,2.238,2.513,0.202,148.997
3470.8,58.483,2.19,2.513,0.205,147.767
3470.9,57.645,2.149,2.513,0.202,146.207
3471.0,59.585,2.143,2.512,0.201,144.563
3471.1,59.362,2.136,2.512,0.199,143.069
3471.2,60.268,2.079,2.511,0.197,141.843
3471.3,59.624,2.048,2.51,0.197,141.715
3471.4,58.101,2.152,2.508,0.197,142.361
3471.5,57.105,2.245,2.504,0.197,144.205
3471.6,56.244,2.278,2.499,0.197,145.706
3471.7,57.603,2.169,2.494,0.196,146.853
3471.8,59.219,2.005,2.492,0.196,147.303
3471.9,59.344,2.014,2.494,0.195,147.34
3472.0,57.987,2.073,2.496,0.195,147.483
3472.1,56.476,2.146,2.496,0.195,148.424
3472.2,58.091,2.212,2.495,0.195,150.484
3472.3,58.333,2.196,2.491,0.197,153.262
3472.4,58.639,2.096,2.489,0.2,157.172
3472.5,59.622,1.962,2.489,0.206,160.959
3472.6,60.451,1.875,2.492,0.215,164.549
3472.7,61.326,1.923,2.495,0.219,167.274
3472.8,62.192,1.99,2.497,0.219,169.203
3472.9,63.683,2.012,2.497,0.218,170.608
3473.0,65.286,2.004,2.496,0.217,171.831
3473.1,67.134,2.042,2.496,0.214,172.927
3473.2,68.95,2.111,2.499,0.214,173.905
3473.3,71.468,2.164,2.504,0.215,174.417
3473.4,72.937,2.131,2.51,0.222,174.746
3473.5,73.628,1.902,2.514,0.226,174.902
3473.6,75.962,1.79,2.518,0.233,174.537
3473.7,78.914,1.828,2.519,0.241,173.808
3473.8,79.265,1.919,2.517,0.246,172.666
3473.9,80.82,1.93,2.514,0.246,170.763
3474.0,78.737,1.851,2.513,0.237,167.78
3474.1,74.33,1.621,2.517,0.218,163.363
3474.2,67.679,1.154,2.525,0.189,157.482
3474.3,59.4,1.038,2.533,0.157,150.539
3474.4,50.754,1.561,2.541,0.129,142.09
3474.5,40.616,2.389,2.553,0.107,135.184
3474.6,31.245,3.195,2.568,0.094,129.229
3474.7,25.704,4.535,2.584,0.089,124.683
3474.8,21.563,4.345,2.596,0.088,122.659
3474.9,19.372,4.126,2.602,0.09,121.784
3475.0,19.137,4.049,2.607,0.092,122.264
3475.1,19.771,4.1,2.612,0.094,123.574
3475.2,20.44,4.36,2.618,0.098,125.142
3475.3,21.287,4.783,2.621,0.096,126.651
3475.4,22.087,5.044,2.62,0.096,127.621
3475.5,23.05,5.091,2.616,0.097,128.215
3475.6,22.789,4.953,2.611,0.098,128.131
3475.7,23.341,4.83,2.608,0.099,127.862
3475.8,23.645,4.722,2.611,0.1,127.522
3475.9,23.938,4.687,2.616,0.102,127.347
3476.0,24.938,4.676,2.617,0.102,127.307
3476.1,25.84,4.632,2.613,0.104,127.346
3476.2,26.144,4.62,2.606,0.1,127.309
3476.3,25.224,4.644,2.6,0.101,127.501
3476.4,25.249,4.673,2.595,0.095,127.857
3476.5,25.258,4.671,2.59,0.091,127.716
3476.6,24.92,4.652,2.585,0.088,127.471
3476.7,22.092,4.663,2.582,0.086,127.125
3476.8,21.549,4.699,2.583,0.085,125.815
3476.9,20.871,4.771,2.587,0.085,124.557
3477.0,20.239,4.819,2.591,0.086,123.372
3477.1,20.211,4.85,2.594,0.087,122.923
3477.2,20.306,4.857,2.595,0.088,122.935
3477.3,21.332,4.863,2.596,0.089,123.53
3477.4,21.194,4.852,2.595,0.092,124.734
3477.5,21.382,4.854,2.594,0.091,125.904
3477.6,21.297,4.9,2.594,0.091,126.886
3477.7,20.911,4.93,2.594,0.097,126.966
3477.8,20.359,4.929,2.594,0.086,126.699
3477.9,20.877,4.91,2.595,0.086,126.049
3478.0,21.577,4.904,2.597,0.087,124.784
3478.1,21.65,4.905,2.598,0.087,123.825
3478.2,21.098,4.903,2.599,0.091,124.116
3478.3,20.388,4.903,2.598,0.091,124.049
3478.4,19.976,4.908,2.598,0.088,123.722
3478.5,19.663,4.91,2.596,0.088,122.919
3478.6,20.12,4.94,2.595,0.09,122.021
3478.7,21.175,4.965,2.593,0.087,121.041
3478.8,20.582,4.994,2.592,0.087,119.856
3478.9,20.263,5.0,2.592,0.086,118.901
3479.0,19.72,5.002,2.59,0.085,118.183
3479.1,19.375,5.029,2.586,0.087,118.26
3479.2,19.073,5.032,2.583,0.083,118.326
3479.3,19.566,5.039,2.582,0.086,118.483
3479.4,19.179,5.076,2.584,0.084,119.781
3479.5,17.907,5.096,2.586,0.085,120.719
3479.6,17.336,5.129,2.588,0.089,121.381
3479.7,18.461,5.109,2.59,0.087,122.421
3479.8,20.295,5.067,2.59,0.089,122.85
3479.9,21.396,5.013,2.59,0.094,122.685
3480.0,22.702,5.007,2.59,0.096,122.967
3480.1,23.199,5.002,2.59,0.096,122.859
3480.2,23.481,4.953,2.59,0.095,122.281
3480.3,23.603,4.912,2.589,0.095,122.508
3480.4,22.927,4.908,2.586,0.096,122.623
3480.5,22.141,4.913,2.583,0.096,122.497
3480.6,23.176,4.895,2.582,0.098,122.707
3480.7,23.085,4.882,2.583,0.099,122.843
3480.8,23.33,4.874,2.584,0.099,122.773
3480.9,22.997,4.898,2.583,0.097,122.266
3481.0,21.893,4.919,2.581,0.099,122.031
3481.1,21.048,4.914,2.579,0.099,122.569
3481.2,20.032,4.877,2.579,0.095,123.739
3481.3,19.761,4.827,2.58,0.097,125.642
3481.4,20.086,4.735,2.581,0.096,129.091
3481.5,21.195,4.633,2.582,0.097,128.962
3481.6,23.186,4.516,2.583,0.099,127.949
3481.7,25.397,4.387,2.583,0.104,128.195
3481.8,28.126,4.27,2.582,0.112,128.4
3481.9,31.56,4.159,2.579,0.122,128.665
3482.0,36.588,3.904,2.574,0.136,129.303
3482.1,39.662,3.478,2.565,0.15,130.078
3482.2,41.111,3.06,2.551,0.163,130.892
3482.3,43.392,2.802,2.535,0.169,131.444
3482.4,46.056,2.646,2.526,0.174,132.412
3482.5,48.498,2.513,2.523,0.176,133.723
3482.6,50.874,2.446,2.523,0.177,135.839
3482.7,50.421,2.373,2.524,0.178,137.214
3482.8,48.854,2.272,2.525,0.178,137.989
3482.9,48.388,2.235,2.526,0.177,138.891
3483.0,49.355,2.263,2.524,0.174,139.484
3483.1,49.742,2.308,2.519,0.171,139.773
3483.2,50.814,2.327,2.515,0.169,139.481
3483.3,52.747,2.313,2.514,0.169,138.958
3483.4,53.412,2.296,2.514,0.169,138.176
3483.5,53.909,2.287,2.514,0.167,137.706
3483.6,55.189,2.287,2.512,0.165,137.545
3483.7,53.768,2.299,2.509,0.164,137.802
3483.8,54.706,2.304,2.507,0.163,138.668
3483.9,54.48,2.311,2.508,0.163,139.381
3484.0,52.587,2.326,2.51,0.164,139.679
3484.1,53.978,2.333,2.513,0.164,139.131
3484.2,52.744,2.341,2.516,0.165,137.965
3484.3,51.52,2.351,2.518,0.166,135.798
3484.4,50.97,2.367,2.518,0.166,134.071
3484.5,50.945,2.374,2.517,0.167,132.71
3484.6,50.775,2.381,2.514,0.167,132.039
3484.7,52.415,2.379,2.509,0.166,132.346
3484.8,55.013,2.395,2.505,0.163,132.85
3484.9,55.817,2.415,2.503,0.161,132.812
3485.0,53.145,2.422,2.503,0.161,132.385
3485.1,52.894,2.427,2.504,0.163,131.553
3485.2,51.828,2.437,2.503,0.164,129.573
3485.3,51.387,2.442,2.503,0.164,128.251
3485.4,50.415,2.458,2.503,0.162,127.494
3485.5,49.124,2.494,2.503,0.161,128.208
3485.6,49.945,2.536,2.504,0.159,129.903
3485.7,48.533,2.562,2.506,0.158,132.289
3485.8,48.989,2.566,2.508,0.158,134.995
3485.9,49.444,2.538,2.511,0.159,136.365
3486.0,48.986,2.518,2.509,0.161,136.614
3486.1,48.281,2.508,2.506,0.164,136.181
3486.2,48.084,2.495,2.502,0.167,135.435
3486.3,49.676,2.488,2.5,0.168,134.375
3486.4,50.609,2.491,2.5,0.168,134.215
3486.5,52.097,2.502,2.501,0.168,134.108
3486.6,49.834,2.506,2.503,0.167,134.035
3486.7,50.155,2.51,2.505,0.166,134.062
3486.8,50.918,2.501,2.507,0.164,133.963
3486.9,50.067,2.5,2.509,0.163,133.666
3487.0,49.767,2.504,2.509,0.162,133.507
3487.1,50.696,2.536,2.51,0.162,133.338
3487.2,51.048,2.567,2.511,0.162,133.118
3487.3,51.107,2.595,2.512,0.161,133.222
3487.4,52.594,2.597,2.513,0.161,133.519
3487.5,52.44,2.581,2.514,0.161,134.104
3487.6,53.881,2.567,2.514,0.161,134.86
3487.7,53.176,2.584,2.516,0.162,135.54
3487.8,53.615,2.603,2.517,0.163,135.867
3487.9,52.886,2.594,2.517,0.163,135.815
3488.0,52.843,2.582,2.518,0.164,135.576
3488.1,53.423,2.584,2.52,0.165,135.154
3488.2,54.766,2.583,2.522,0.166,135.058
3488.3,54.66,2.581,2.523,0.168,135.114
3488.4,52.524,2.583,2.522,0.168,135.181
3488.5,53.634,2.601,2.521,0.168,135.411
3488.6,53.662,2.638,2.522,0.167,135.76
3488.7,53.854,2.677,2.524,0.167,136.301
3488.8,53.385,2.646,2.526,0.166,137.123
3488.9,52.701,2.616,2.528,0.165,138.125
3489.0,52.313,2.648,2.53,0.164,138.912
3489.1,52.038,2.641,2.532,0.164,139.403
3489.2,50.871,2.596,2.533,0.164,139.64
3489.3,50.401,2.569,2.53,0.165,139.559
3489.4,50.426,2.617,2.525,0.164,139.415
3489.5,49.265,2.656,2.522,0.162,139.208
3489.6,49.66,2.67,2.521,0.161,138.933
3489.7,49.85,2.653,2.522,0.161,138.509
3489.8,49.559,2.642,2.522,0.162,137.905
3489.9,49.219,2.644,2.521,0.163,137.342
3490.0,49.005,2.649,2.518,0.163,136.839
3490.1,49.165,2.67,2.516,0.16,136.421
3490.2,48.983,2.745,2.516,0.156,136.059
3490.3,49.599,2.804,2.52,0.152,135.365
3490.4,47.836,2.828,2.525,0.152,134.046
3490.5,47.402,2.75,2.53,0.154,132.657
3490.6,50.412,2.673,2.533,0.159,131.394
3490.7,52.084,2.62,2.532,0.163,130.456
3490.8,50.479,2.592,2.53,0.169,131.216
3490.9,52.283,2.571,2.527,0.171,132.738
3491.0,54.477,2.558,2.524,0.172,135.083
3491.1,57.305,2.503,2.522,0.174,136.635
3491.2,59.104,2.434,2.52,0.176,137.532
3491.3,60.459,2.398,2.518,0.178,137.038
3491.4,63.132,2.364,2.516,0.179,135.467
3491.5,64.194,2.361,2.516,0.18,133.64
3491.6,64.882,2.368,2.516,0.181,133.097
3491.7,64.933,2.355,2.517,0.183,133.424
3491.8,64.092,2.33,2.517,0.179,134.439
3491.9,61.123,2.305,2.516,0.182,136.961
3492.0,57.975,2.322,2.514,0.177,139.015
3492.1,54.863,2.389,2.512,0.171,140.699
3492.2,51.876,2.439,2.51,0.164,141.787
3492.3,51.703,2.444,2.509,0.162,142.085
3492.4,53.21,2.397,2.508,0.163,141.701
3492.5,53.891,2.333,2.505,0.164,140.738
3492.6,53.967,2.287,2.5,0.167,139.629
3492.7,56.723,2.256,2.496,0.17,138.367
3492.8,57.702,2.244,2.495,0.169,137.237
3492.9,57.057,2.249,2.496,0.17,136.451
3493.0,57.265,2.253,2.5,0.17,136.093
3493.1,55.139,2.261,2.504,0.166,136.161
3493.2,54.014,2.282,2.507,0.161,136.684
3493.3,52.209,2.26,2.509,0.158,137.847
3493.4,51.901,2.191,2.51,0.157,139.066
3493.5,52.28,2.13,2.511,0.161,140.447
3493.6,51.896,2.089,2.511,0.164,142.117
3493.7,53.474,2.069,2.508,0.168,142.759
3493.8,55.482,2.075,2.504,0.17,142.927
3493.9,57.461,2.095,2.499,0.171,142.499
3494.0,58.455,2.105,2.497,0.172,141.371
3494.1,58.919,2.099,2.497,0.173,140.235
3494.2,60.864,2.105,2.499,0.175,139.683
3494.3,61.93,2.122,2.502,0.176,139.627
3494.4,62.231,2.128,2.506,0.177,139.877
3494.5,61.37,2.126,2.507,0.176,140.595
3494.6,60.599,2.125,2.505,0.174,140.9
3494.7,58.236,2.127,2.5,0.172,140.912
3494.8,57.393,2.136,2.497,0.171,140.389
3494.9,56.173,2.138,2.496,0.169,139.43
3495.0,54.518,2.13,2.498,0.171,138.272
3495.1,55.995,2.072,2.501,0.172,137.593
3495.2,59.556,2.031,2.504,0.173,137.293
3495.3,60.632,2.044,2.504,0.175,137.305
3495.4,58.767,2.059,2.503,0.175,137.975
3495.5,57.491,2.068,2.501,0.172,138.579
3495.6,58.289,2.077,2.499,0.17,139.123
3495.7,55.851,2.077,2.5,0.167,139.375
3495.8,54.64,2.058,2.501,0.168,139.023
3495.9,54.901,2.107,2.502,0.17,138.034
3496.0,54.789,2.09,2.501,0.172,137.49
3496.1,54.525,2.065,2.498,0.175,136.768
3496.2,55.29,2.025,2.495,0.179,135.8
3496.3,56.856,2.017,2.494,0.178,136.271
3496.4,58.444,2.027,2.493,0.175,136.688
3496.5,59.157,2.034,2.493,0.172,136.812
3496.6,59.072,2.047,2.491,0.17,136.789
3496.7,58.009,2.073,2.489,0.168,136.48
3496.8,58.798,2.118,2.49,0.165,135.669
3496.9,56.831,2.202,2.494,0.162,135.055
3497.0,56.998,2.271,2.498,0.162,134.477
3497.1,57.787,2.29,2.501,0.162,133.881
3497.2,58.899,2.26,2.5,0.162,133.262
3497.3,61.524,2.26,2.5,0.165,132.52
3497.4,64.646,2.297,2.501,0.171,131.426
3497.5,67.396,2.34,2.505,0.171,130.669
3497.6,68.908,2.41,2.511,0.175,130.3
3497.7,71.145,2.47,2.519,0.172,130.971
3497.8,73.604,2.566,2.527,0.171,132.203
3497.9,74.046,2.61,2.534,0.169,133.814
3498.0,72.865,2.549,2.537,0.166,136.042
3498.1,70.771,2.51,2.535,0.164,138.216
3498.2,66.464,2.504,2.531,0.163,140.286
3498.3,63.719,2.482,2.526,0.162,141.737
3498.4,60.86,2.425,2.52,0.166,142.481
3498.5,59.759,2.337,2.514,0.169,142.64
3498.6,59.751,2.212,2.51,0.171,141.602
3498.7,59.853,2.166,2.509,0.172,140.412
3498.8,60.589,2.179,2.511,0.172,139.099
3498.9,59.489,2.164,2.515,0.171,138.47
3499.0,57.988,2.093,2.518,0.168,138.573
3499.1,56.935,2.039,2.518,0.17,139.456
3499.2,56.82,2.029,2.515,0.173,141.206
3499.3,58.466,2.036,2.51,0.177,143.012
3499.4,60.288,2.033,2.505,0.176,144.841
3499.5,63.025,2.023,2.501,0.178,145.586
3499.6,64.111,2.011,2.498,0.177,145.621
3499.7,64.564,1.991,2.497,0.176,144.699
3499.8,66.083,1.965,2.497,0.176,142.433
3499.9,66.751,1.955,2.499,0.176,139.707
3500.0,67.275,1.958,2.503,0.178,136.5
