DEPTH,GR,RT,RHOB,NPHI,DT
3207.5628,34.8289985,158.1678,2.20869994,0.19699999,88.709999
3207.7152,38.7579002,156.415206,2.20569992,0.2025,90.3574981
3207.8676,42.6866989,154.662597,2.2026,0.2079,92.3470001
3208.02,46.9024009,150.528396,2.19840002,0.21389999,93.3787994
3208.1724,53.0167007,130.628005,2.1861999,0.2238,92.9921035
3208.3248,59.1310005,110.7276,2.17400002,0.23379999,92.370903
3208.4772,65.2453002,90.8272018,2.1617999,0.24369999,89.3389968
3208.6296,66.6990966,83.9489974,2.16519999,0.24109999,92.0127029
3208.782,67.3330993,79.3618011,2.17129993,0.2362,89.8873977
3208.9344,67.967102,74.7745971,2.17740011,0.23129999,90.555397
3209.0868,68.6688003,71.4112014,2.18000006,0.23229999,92.2421035
3209.2392,69.4216995,68.9728012,2.18000006,0.23759999,90.5326004
3209.3916,70.1744995,66.5344009,2.18000006,0.243,88.726799
3209.544,71.0919036,64.5017013,2.18090009,0.24549999,86.9733963
3209.6964,72.4147033,63.468399,2.18390011,0.24099999,87.2516021
3209.8488,73.7376022,62.4351005,2.18700003,0.23649999,90.0314025
3210.0012,75.0767974,61.3993988,2.19000005,0.23199999,91.3075027
3210.1536,78.4784011,60.0490989,2.19609999,0.2309,91.3207015
3210.306,81.879898,58.6987991,2.20219993,0.2298,90.5297012
3210.4584,85.2815017,57.3485984,2.20830011,0.22869999,89.7622985
3210.6108,86.8792037,56.7583999,2.21000003,0.22759999,90.6807022
3210.7632,87.7996978,56.4536018,2.21000003,0.2264,90.6147003
3210.9156,88.7201995,56.1487998,2.21000003,0.22519999,90.3417968
3211.068,87.2661972,56.3308982,2.20860004,0.2249,89.8342971
3211.2204,82.8648986,57.1172981,2.20560002,0.2255,90.3383026
3211.3728,78.4635009,57.9035987,2.2025001,0.22619999,90.5398025
3211.5252,74.0390014,58.7061996,2.20000004,0.2263,91.1186981
3211.6776,69.4974975,59.5900993,2.20000004,0.2238,90.1704025
3211.83,64.9560012,60.473999,2.20000004,0.22139999,89.1748962
3211.9824,60.4145011,61.3578987,2.20000004,0.21889999,88.1006011
3212.1348,60.3833999,61.9345016,2.20539999,0.2168,87.2580032
3212.2872,60.9412002,62.4709014,2.21149992,0.2148,85.5550994
3212.4396,61.4989013,63.0074005,2.2176001,0.21279999,83.4496002
3212.592,60.9011993,63.7205009,2.22740006,0.20749999,83.1126022
3212.7444,59.5447998,64.5494995,2.23959994,0.2001,82.3033981
3212.8968,58.1884994,65.378601,2.25169992,0.19259999,84.3382034
3213.0492,56.4818,65.6850967,2.25999999,0.18709999,84.5625991
3213.2016,54.0404014,64.8956985,2.25999999,0.18569999,84.4072036
3213.354,51.5988998,64.1063003,2.25999999,0.1842,84.8283004
3213.5064,49.2210998,63.2969017,2.25990009,0.18299999,84.766098
3213.6588,48.2944984,62.0320014,2.25679993,0.18659999,85.2045974
3213.8112,47.3679008,60.7669982,2.25379991,0.1902,85.8078994
3213.9636,46.4412994,59.5021018,2.25069999,0.1938,88.8401031
3214.116,47.5702018,57.4506988,2.24769997,0.19709999,89.6949005
3214.2684,49.3442001,55.1525001,2.24460005,0.20029999,89.6360015
3214.4208,51.1180992,52.8543014,2.24160003,0.2035,86.6022033
3214.5732,51.8101997,50.9163017,2.24440002,0.2025,84.9404983
3214.7256,51.3316001,49.3679008,2.25349998,0.19709999,83.4549026
3214.878,50.8530998,47.8194999,2.26270008,0.19159999,80.6315994
3215.0304,50.625,46.0990982,2.273,0.1861,78.8324966
3215.1828,51.4023017,43.6880989,2.28830003,0.18029999,78.4024963
3215.3352,52.1795005,41.2770996,2.30349993,0.1745,80.2788009
3215.4876,52.9567985,38.8661994,2.31879997,0.16869999,83.8242034
3215.64,52.1324005,38.9080009,2.30599999,0.17239999,86.6079025
3215.7924,51.1661987,39.1670989,2.29080009,0.177,88.0445022
3215.9448,50.2000007,39.4262008,2.27550005,0.1815,87.7381973
3216.0972,55.2932014,36.2774009,2.26810002,0.1877,87.6156997
3216.2496,63.8275985,31.1933002,2.2650001,0.1949,86.5655975
3216.402,72.3619995,26.1093006,2.26200008,0.202,85.7689971
3216.5544,78.9161987,21.8782005,2.26329994,0.2072,85.8507995
3216.7068,81.9032974,19.1837997,2.2723999,0.2088,86.5889968
3216.8592,84.8902969,16.4892997,2.28159999,0.2105,88.7410964
3217.0116,87.4296035,14.1393995,2.28859996,0.21209999,91.8159027
3217.164,84.5339965,15.9713001,2.27029991,0.21389999,92.620903
3217.3164,81.6383972,17.8031005,2.25200009,0.2157,93.9577026
3217.4688,78.7427978,19.6350002,2.23370003,0.2175,91.7992019
3217.6212,78.1936035,21.5249996,2.22760009,0.2193,89.5787963
3217.7736,78.248497,23.4300003,2.22449994,0.2211,88.8088989
3217.926,78.3033981,25.334999,2.22149991,0.2229,87.7984008
3218.0784,77.3891983,27.6774997,2.22779989,0.2187,85.8415985
3218.2308,75.5604019,30.4328994,2.24309992,0.2087,83.9264984
3218.3832,73.7315979,33.188301,2.25830006,0.19869999,84.8292999
3218.5356,70.5286026,36.4677009,2.26929998,0.1905,85.3696975
3218.688,62.8171997,41.4664001,2.26620006,0.1886,85.3460006
3218.8404,55.1058006,46.4650993,2.26320004,0.18659999,83.7469024
3218.9928,47.3942985,51.4637985,2.26009988,0.18459999,81.4665985
3219.1452,45.3776016,54.4268989,2.26869988,0.18019999,81.0658035
3219.2976,43.6432991,57.2888984,2.27789998,0.17569999,81.2738037
3219.45,41.9090003,60.1510009,2.28699994,0.1712,83.222702
3219.6024,41.4117012,58.3027,2.2716,0.17339999,85.6138
3219.7548,41.5183982,54.1543006,2.24410009,0.1789,86.6389007
3219.9072,41.625,50.0060005,2.21670007,0.1844,87.3572998
3220.0596,41.6864013,48.6087989,2.19880008,0.18999999,87.6227035
3220.212,41.6772994,51.4953002,2.19580006,0.1957,87.214302
3220.3644,41.6680984,54.3816986,2.1926999,0.20139999,87.7164001
3220.5168,41.7275009,56.7854003,2.19029998,0.20649999,87.7197036
3220.6692,42.3401985,55.2918014,2.1933999,0.2063,87.2894973
3220.8216,42.9528007,53.7983016,2.19639992,0.206,87.2045974
3220.974,43.5654983,52.3047981,2.19950008,0.20579999,87.7164001
3221.1264,43.5259017,51.3320999,2.2025001,0.20509999,87.737503
3221.2788,43.3521995,50.4664001,2.20560002,0.20419999,88.0070037
3221.4312,43.1783981,49.6007995,2.20860004,0.2034,88.5158996
3221.5836,43.3725013,48.9491996,2.21169996,0.20229999,88.0009002
3221.736,43.8694,48.4737014,2.21469998,0.2011,87.3733978
3221.8884,44.3661994,47.9981994,2.2177999,0.1999,86.8359985
3222.0408,44.7373008,47.4818992,2.22000002,0.1991,86.5561981
3222.1932,44.764801,46.854,2.22000002,0.1993,86.1996002
3222.3456,44.7921981,46.2261009,2.22000002,0.19959999,85.9307022
3222.498,44.8195991,45.5982017,2.22000002,0.1999,85.8399963
3222.6504,45.1539001,45.4216003,2.22300004,0.19779999,85.9381027
3222.8028,45.4921989,45.2509002,2.22609996,0.1956,86.5255966
3222.9552,45.8305015,45.0802001,2.22909998,0.19339999,85.9468994
3223.1076,46.022499,45.0041999,2.23000001,0.1931,86.1123962
3223.26,46.1535987,44.9676017,2.23000001,0.19349999,86.5307006
3223.4124,46.2846984,44.9309997,2.23000001,0.194,85.9339981
3223.5648,46.3819999,44.8595008,2.22869992,0.1947,85.5960006
3223.7172,46.4337997,44.7406005,2.2256999,0.1958,86.4520034
3223.8696,46.4856986,44.6217002,2.22259998,0.19689999,86.8230972
3224.022,46.4715003,44.5847015,2.22000002,0.1981,86.9912033
3224.1744,46.066101,45.0326995,2.22000002,0.19939999,86.4729995
3224.3268,45.6607017,45.4808006,2.22000002,0.2008,86.1138
3224.4792,45.2552986,45.9287986,2.22000002,0.20209999,86.0350036
3224.6316,45.1473999,45.7900009,2.22259998,0.2016,86.7610015
3224.784,45.086399,45.5583,2.2256999,0.20069999,88.5335998
3224.9364,45.0253982,45.3266983,2.22869992,0.1999,90.1427993
3225.0888,45.1473999,45.4963989,2.22469997,0.2002,90.9459991
3225.2412,45.4003982,45.9536018,2.21550011,0.20129999,90.413002
3225.3936,45.6534004,46.4108009,2.20639991,0.2025,88.7522964
3225.546,45.7444,46.5569992,2.20370006,0.2028,87.9905014
3225.6984,45.4609985,45.9840011,2.21589994,0.201,86.7470016
3225.8508,45.1775016,45.4109992,2.22810006,0.1992,85.6858978
3226.0032,44.9024009,44.8550987,2.24,0.1974,85.7426986
3226.1556,45.0150985,45.098999,2.24,0.19599999,85.7558975
3226.308,45.1278991,45.3428001,2.24,0.1946,86.1802978
3226.4604,45.2406997,45.5866012,2.24,0.1932,86.0290985
3226.6128,45.2812995,45.1198005,2.24,0.1949,86.373703
3226.7652,45.2965011,44.4035987,2.24,0.19779999,86.6447982
3226.9176,45.311798,43.6873016,2.24,0.20069999,86.8336029
3227.07,45.6279983,42.878601,2.23860001,0.20149999,87.2612991
3227.2224,46.2985992,41.9612007,2.23559999,0.19959999,87.0159988
3227.3748,46.9691009,41.0437011,2.23250007,0.19779999,86.9702987
3227.5272,47.5368995,40.1785011,2.23049998,0.19619999,85.4231033
3227.6796,47.631401,39.5536003,2.2335999,0.19539999,85.1940002
3227.832,47.7257995,38.9287986,2.23659992,0.1946,84.6200027
3227.9844,47.820301,38.3040008,2.23970007,0.1938,85.908699
3228.1368,47.9339981,38.2700996,2.23449993,0.19689999,86.7228012
3228.2892,48.0498008,38.3036003,2.22839999,0.20049999,87.0096969
3228.4416,48.1655998,38.3372001,2.22230005,0.20399999,87.351799
3228.594,48.2890014,37.821701,2.22000002,0.20309999,87.0121002
3228.7464,48.4169998,36.9651985,2.22000002,0.19939999,86.7473983
3228.8988,48.5449981,36.1086997,2.22000002,0.1957,86.8339996
3229.0512,49.0242004,35.8297996,2.22099995,0.19339999,87.1961975
3229.2036,50.1977005,36.6924018,2.22410011,0.1937,87.8795013
3229.356,51.3712005,37.5550003,2.22709989,0.194,87.3757019
3229.5084,52.3711013,38.3693008,2.23000001,0.19429999,87.0226974
3229.6608,50.3959999,38.3571014,2.23000001,0.1948,87.1845016
3229.8132,48.4208984,38.3448982,2.23000001,0.19519999,87.1705017
3229.9656,46.4458007,38.3326988,2.23000001,0.1956,86.4368972
3230.118,46.1581001,38.3748016,2.23000001,0.1956,87.9389038
3230.2704,46.3623008,38.4328002,2.23000001,0.19539999,87.1498031
3230.4228,46.5666007,38.4906997,2.23000001,0.19519999,84.582901
3230.5752,46.4444007,38.8297996,2.23900008,0.1902,85.1608963
3230.7276,45.9872016,39.4576988,2.2572999,0.18029999,84.6275024
3230.88,45.5299987,40.0856018,2.27559995,0.17039999,83.9863967
3231.0324,44.8867988,40.8697013,2.28609991,0.16349999,82.0351028
3231.1848,43.5549011,42.2321014,2.26780009,0.16769999,83.0335998
3231.3372,42.2229003,43.5946006,2.24950003,0.1718,82.5242004
3231.4896,40.8908996,44.9570007,2.23119997,0.17599999,84.3107986
3231.642,42.6318016,42.8944015,2.24419999,0.1754,86.2434997
3231.7944,44.5978012,40.5810012,2.25939989,0.1744,83.0115966
3231.9468,46.5637016,38.267601,2.27469992,0.17339999,81.7416992
3232.0992,49.7775993,36.154499,2.28990006,0.17419999,78.9404983
3232.2516,53.6608009,34.148899,2.30520009,0.17589999,78.0257034
3232.404,57.5438995,32.1433982,2.32039999,0.17759999,82.4380035
3232.5564,62.0508995,28.6669006,2.33340001,0.18029999,81.6138992
3232.7088,67.6195983,22.6867008,2.34249997,0.18449999,81.3357009
3232.8612,73.1882019,16.706499,2.35170006,0.1888,81.596199
3233.0136,78.1798019,11.3612003,2.35700011,0.19349999,82.0924987
3233.166,77.2806015,12.4949998,2.32349991,0.20309999,84.6593017
3233.3184,76.381401,13.6288995,2.28999996,0.21259999,87.4870986
3233.4708,75.4822998,14.7627,2.2564001,0.2221,88.2179031
3233.6232,75.1029968,15.9656,2.24259996,0.2274,90.4702987
3233.7756,74.8470001,17.1847991,2.2335,0.2318,90.708702
3233.928,74.5910034,18.4039993,2.2242999,0.2362,90.8830032
3234.0804,75.4300003,19.5170993,2.2184,0.23819999,90.8100967
3234.2328,77.2496032,20.5351009,2.21530008,0.2381,91.1510009
3234.3852,79.0692977,21.5531005,2.21230006,0.2379,91.1792984
3234.5376,80.0715026,22.5629005,2.2084999,0.2388,91.9590988
3234.69,78.5780029,23.5473995,2.20239996,0.24269999,92.3544006
3234.8424,77.0845031,24.5319004,2.19630002,0.2466,93.6395034
3234.9948,75.5910034,25.5163993,2.19020009,0.25060001,93.1483993
3235.1472,75.2102966,26.4214,2.19589996,0.2486,92.6444015
3235.2996,74.8688964,27.3236007,2.2019999,0.24629999,93.6330032
3235.452,74.5274963,28.2257995,2.20810008,0.2441,92.5093994
3235.6044,73.9418029,28.8565998,2.21630001,0.24099999,90.9147033
3235.7568,73.2438964,29.3626003,2.22539997,0.23739999,90.0867004
3235.9092,72.5458984,29.8684997,2.23460006,0.23389999,89.5504989
3236.0616,72.1989974,30.5851993,2.23749995,0.2324,89.5319976
3236.214,72.3696975,31.6124,2.23140001,0.23389999,89.3869018
3236.3664,72.5403976,32.6394996,2.22530007,0.2354,90.5244979
3236.5188,72.5780029,33.8348007,2.21919989,0.2368,91.6807022
3236.6712,71.6696014,36.2243995,2.21320009,0.23759999,92.1414031
3236.8236,70.7612991,38.6141014,2.20709991,0.23839999,92.125
3236.976,69.8529968,41.0037002,2.20099997,0.23929999,90.9091033
3237.1284,68.5005035,41.7960014,2.19740009,0.23849999,90.2811965
3237.2808,67.0649032,42.2897987,2.19440007,0.23739999,90.5354995
3237.4332,65.6293029,42.7835998,2.19129991,0.2363,91.1781997
3237.5856,64.3871002,43.2276992,2.18490004,0.23729999,92.6869964
3237.738,63.2958984,43.6330986,2.17569994,0.23999999,94.0859985
3237.8904,62.2047004,44.0385017,2.16659998,0.24269999,93.5122985
3238.0428,61.3728981,44.3624992,2.16170001,0.24469999,92.9803009
3238.1952,61.2052993,44.4784011,2.16779994,0.2449,92.969902
3238.3476,61.0376014,44.5942001,2.17389988,0.2451,93.1289978
3238.5,60.8699989,44.709999,2.18000006,0.24529999,92.6035003
3238.6524,60.7176017,44.6367988,2.18300008,0.24729999,91.9140014
3238.8048,60.5652008,44.5637016,2.1861,0.2493,92.438301
3238.9572,60.4127998,44.4905014,2.18910002,0.2513,93.6458969
3239.1096,60.0368003,44.0886001,2.18779993,0.2493,93.3281021
3239.262,59.5735015,43.5582008,2.1847999,0.2457,92.9694976
3239.4144,59.1101989,43.0279006,2.18169999,0.24199999,92.7406005
3239.5668,58.8781013,42.4908981,2.17729997,0.2406,94.3755035
3239.7192,58.9421005,41.945301,2.17120003,0.24199999,94.9214019
3239.8716,59.0060997,41.3997001,2.16510009,0.24339999,94.2368011
3240.024,59.0950012,40.8459014,2.16050004,0.24459999,93.6983032
3240.1764,59.3176002,40.2485008,2.16350007,0.2448,93.5083999
3240.3288,59.5401,39.6511001,2.16659998,0.2449,93.3451995
3240.4812,59.7625999,39.0536994,2.1696,0.2451,93.9280014
3240.6336,59.3972015,38.8516998,2.17000007,0.24609999,93.3796997
3240.786,58.9491996,38.7053985,2.17000007,0.24729999,94.9039993
3240.9384,58.5010986,38.5591011,2.17000007,0.2484,94.7450027
3241.0908,58.2038002,38.2621002,2.16820001,0.2495,93.3615036
3241.2432,58.0087013,37.8628005,2.16510009,0.25060001,93.1452026
3241.3956,57.8135986,37.4635009,2.16210007,0.25170001,92.8544998
3241.548,57.7625999,37.2447013,2.16100001,0.25240001,91.6266021
3241.7004,58.0247001,37.4183998,2.16400003,0.25229999,90.7120971
3241.8528,58.2868003,37.5922012,2.16709995,0.25229999,89.764801
3242.0052,58.5744018,37.7345008,2.1702001,0.2522,90.6968994
3242.1576,59.5833015,36.9878005,2.17630004,0.2527,91.3146972
3242.31,60.5922012,36.2410011,2.18239998,0.25319999,90.8439025
3242.4624,61.6011009,35.4942016,2.18849992,0.25369998,88.1757965
3242.6148,61.6433982,35.6934013,2.20609998,0.24539999,84.5502014
3242.7672,61.3689994,36.2024002,2.22740006,0.2343,79.2630004
3242.9196,61.0946998,36.7114982,2.2486999,0.22329999,73.8098983
3243.072,60.6259994,38.0629005,2.27439999,0.2123,74.0976028
3243.2244,59.9402008,40.3549995,2.30489993,0.2016,74.4672012
3243.3768,59.2543983,42.6470985,2.3354001,0.19089999,75.0798034
3243.5292,58.6018981,44.648899,2.36179995,0.18199999,75.1633987
3243.6816,58.0898017,45.4262008,2.37089991,0.18109999,74.2714996
3243.834,57.5778007,46.2033996,2.38000011,0.18029999,72.7031021
3243.9864,57.0657005,46.9805984,2.38919997,0.17939999,72.7657012
3244.1388,56.3648986,47.4359016,2.3900001,0.17649999,73.6264038
3244.2912,55.6455001,47.8595008,2.3900001,0.1735,73.6679992
3244.4436,54.9262008,48.2831993,2.3900001,0.17039999,74.4509963
3244.596,54.0629005,48.5283012,2.38619995,0.17219999,74.8841018
3244.7484,53.1148986,48.6684989,2.38010001,0.17669999,74.1824035
3244.9008,52.1669998,48.8087005,2.37400007,0.18119999,76.6473999
3245.0532,51.5424995,48.894699,2.3657,0.18569999,76.6511001
3245.2056,51.5211982,48.8793983,2.35360002,0.18989999,77.5453033
3245.358,51.4999008,48.8642005,2.3413999,0.1941,79.1927032
3245.5104,51.4674987,48.8479003,2.32960009,0.1982,78.9276962
3245.6628,51.2845993,48.8174018,2.32349991,0.2017,80.4139022
3245.8152,51.101799,48.7869987,2.31739997,0.2052,81.9932022
3245.9676,50.9188995,48.7565002,2.31130003,0.2088,81.7212982
3246.12,51.5303993,48.9612007,2.30520009,0.20929999,82.9076004
3246.2724,52.3563995,49.2294006,2.29909992,0.20909999,82.6932983
3246.4248,53.1823997,49.4976997,2.29299998,0.2089,83.1214981
3246.5772,53.5652999,49.5652008,2.28229999,0.21089999,83.4011993
3246.7296,53.5164985,49.4370994,2.26699995,0.215,83.8580017
3246.882,53.4678001,49.3091011,2.25180006,0.21909999,84.7242965
3247.0344,53.1698989,49.1404991,2.23860001,0.22329999,84.5727005
3247.1868,52.0177993,48.8326988,2.23250007,0.22779999,84.3961029
3247.3392,50.8656997,48.5247993,2.22639989,0.23229999,84.4176025
3247.4916,49.7135009,48.216999,2.22029995,0.2368,85.6192016
3247.644,50.8538017,47.9494018,2.22000002,0.23589999,85.5593032
3247.7964,52.1278991,47.6842994,2.22000002,0.23469999,85.2610015
3247.9488,53.4020004,47.4191017,2.22000002,0.2335,87.4894027
3248.1012,54.1478004,47.2327995,2.22609996,0.2326,87.6229019
3248.2536,54.6263008,47.0864982,2.23519992,0.2318,86.9106979
3248.406,55.1048011,46.9402008,2.24440002,0.231,85.6651
3248.5584,55.8998985,46.6771011,2.25,0.2307,84.6175003
3248.7108,57.2043991,46.2260017,2.25,0.23109999,85.3756027
3248.8632,58.5089988,45.7748985,2.25,0.2316,85.9856033
3249.0156,59.7695007,45.2557983,2.24970006,0.2318,85.4225006
3249.168,60.6442985,44.1402015,2.24659991,0.23,86.3504028
3249.3204,61.5191001,43.0247001,2.24359989,0.2281,86.3769989
3249.4728,62.3939018,41.9090995,2.24049997,0.22619999,86.3520965
3249.6252,62.1469001,40.7784996,2.24749994,0.22619999,85.1960983
3249.7776,61.6561012,39.644699,2.25670003,0.2266,83.4670028
3249.93,61.1654014,38.5107994,2.26579999,0.22689999,84.3815002
3250.0824,60.9696998,37.648899,2.26180005,0.2307,85.1932983
3250.2348,61.0245018,37.0178985,2.24650001,0.23729999,85.8003005
3250.3872,61.0793991,36.387001,2.23130011,0.244,88.9919967
3250.5396,61.3204002,35.7022018,2.22399997,0.24779999,92.7363967
3250.692,62.0914993,34.8639984,2.23920011,0.24339999,91.163002
3250.8444,62.8627014,34.0257987,2.25440001,0.23899999,89.0960006
3250.9968,63.6338005,33.1875991,2.26970005,0.23459999,87.007698
3251.1492,63.6291007,32.8834991,2.26099991,0.238,84.4540023
3251.3016,63.6077995,32.5909004,2.25189995,0.2416,84.0736999
3251.454,63.586399,32.2983016,2.24279999,0.2451,85.6611022
3251.6064,63.2629013,32.3078994,2.2335999,0.24459999,87.9660034
3251.7588,62.8087997,32.448101,2.22449994,0.2422,89.2442016
3251.9112,62.3545989,32.5882987,2.21530008,0.23989999,89.8557968
3252.0636,61.5251998,33.2055015,2.21510004,0.23649999,88.7779006
3252.216,60.1719017,34.4887008,2.22729992,0.23149999,89.7817001
3252.3684,58.8185997,35.7719001,2.23950004,0.2266,89.9550018
3252.5208,57.6582984,36.2523002,2.25079989,0.22259999,88.6943969
3252.6732,57.7192993,31.6527996,2.25690007,0.22429999,85.6651992
3252.8256,57.7802009,27.0534,2.26300001,0.22599999,82.3071975
3252.978,57.8412017,22.4540004,2.26909995,0.22769999,81.7975997
3253.1304,57.9281997,22.4211006,2.27259993,0.22509999,82.3710021
3253.2828,58.019699,23.1588001,2.27570009,0.2219,85.7397994
3253.4352,58.1110992,23.8964004,2.27870011,0.2187,89.868103
3253.5876,58.0448989,21.0757007,2.27469992,0.2187,93.6685028
3253.74,57.8619995,15.6227998,2.26559996,0.2212,93.4833984
3253.8924,57.6791,10.1698999,2.2565,0.2237,92.0289993
3254.0448,57.3403015,6.08519983,2.25,0.2255,92.6813964
3254.1972,56.6271018,5.28669977,2.25,0.2256,92.9276962
3254.3496,55.9138984,4.48810005,2.25,0.22579999,91.5779037
3254.502,55.216999,3.69819998,2.2499001,0.22599999,92.3271026
3254.6544,55.7535018,3.55800008,2.24379992,0.22879999,93.0291976
3254.8068,56.2899017,3.41770005,2.23769998,0.2316,92.7046966
3254.9592,56.8264007,3.27749991,2.23160004,0.2344,92.7313003
3255.1116,57.4141998,3.18639993,2.22329998,0.23909999,94.4888
3255.264,58.0206985,3.11330008,2.21420001,0.24439999,96.3226013
3255.4164,58.6273002,3.04010009,2.20499992,0.24979999,99.3973999
3255.5688,58.8362007,3.00550007,2.20000004,0.25240001,100.308601
3255.7212,58.561798,3.01769995,2.20000004,0.25139999,98.6942977
3255.8736,58.2874984,3.02990007,2.20000004,0.2504,98.427803
3256.026,58.064701,3.04049992,2.20000004,0.24959999,96.195198
3256.1784,58.0920982,3.04360008,2.20000004,0.2494,96.5065994
3256.3308,58.1194992,3.0466001,2.20000004,0.2492,98.0083007
3256.4832,58.1469993,3.04970002,2.20000004,0.24899999,99.4460983
